#time(s),x(m),y(m),theta(m)
1317354895196568521, 111.651622,-5.380191,1.522398
1317354895394464566, 111.706745,-6.385728,1.580069
1317354895506993682, 111.755214,-6.990994,1.606798
1317354895612100606, 111.786435,-7.572021,1.597776
1317354895727709838, 111.805494,-8.172562,1.592643
1317354895821297181, 111.818272,-8.837017,1.594269
1317354895915105680, 111.828650,-9.471149,1.603149
1317354896037095931, 111.840011,-10.118683,1.612482
1317354896119186939, 111.852415,-10.834129,1.614135
1317354896246233112, 111.853549,-11.513111,1.598113
1317354896338218105, 111.852611,-12.265843,1.591870
1317354896433255887, 111.854486,-12.976994,1.599689
1317354896524696385, 111.860040,-13.703590,1.606138
1317354896630503499, 111.861481,-14.502747,1.595382
1317354896735212507, 111.856624,-15.252289,1.586017
1317354896838870410, 111.847411,-16.077161,1.576525
1317354896956757208, 111.841606,-16.846327,1.581163
1317354897068799850, 111.835638,-17.623794,1.580739
1317354897182927035, 111.830629,-18.478212,1.580131
1317354897275526888, 111.820412,-19.272208,1.572177
1317354897372378783, 111.812102,-20.144197,1.574209
1317354897485306635, 111.803863,-20.950049,1.575506
1317354897586615830, 111.795748,-21.757042,1.576377
1317354897667687995, 111.789858,-22.639923,1.579272
1317354897806317588, 111.784753,-23.453222,1.582328
1317354897903373814, 111.781382,-24.343932,1.584205
1317354898007823008, 111.773343,-25.161633,1.579485
1317354898119690592, 111.763965,-25.978429,1.578417
1317354898224367979, 111.754950,-26.869181,1.578469
1317354898327426099, 111.744434,-27.679492,1.577060
1317354898422020107, 111.730616,-28.567425,1.572317
1317354898529265211, 111.713612,-29.374777,1.568467
1317354898641745404, 111.702626,-30.258016,1.576440
1317354898728995843, 111.686740,-31.062072,1.571280
1317354898847152607, 111.671292,-31.859632,1.571505
1317354898965013311, 111.659508,-32.726253,1.576196
1317354899046902074, 111.650384,-33.507913,1.581700
1317354899152070108, 111.638166,-34.363477,1.578685
1317354899259565600, 111.624373,-35.141223,1.579056
1317354899382977083, 111.609718,-35.914866,1.579701
1317354899477958431, 111.594543,-36.755079,1.580239
1317354899580700036, 111.575225,-37.512854,1.577388
1317354899665111141, 111.553971,-38.340965,1.575932
1317354899786831857, 111.531981,-39.088762,1.577430
1317354899882025156, 111.511207,-39.905873,1.579961
1317354899997331682, 111.487705,-40.642529,1.578727
1317354900091077989, 111.462923,-41.371796,1.577847
1317354900186615381, 111.438400,-42.168510,1.578010
1317354900308486104, 111.413571,-42.882948,1.579044
1317354900415684327, 111.391591,-43.658505,1.582820
1317354900518244510, 111.368879,-44.353898,1.583767
1317354900643000069, 111.349415,-45.115242,1.588027
1317354900736947916, 111.328405,-45.800993,1.588261
1317354900851382193, 111.307333,-46.484047,1.589025
1317354900936379919, 111.284260,-47.237073,1.585557
1317354901048033764, 111.258208,-47.910173,1.583580
1317354901134258548, 111.233649,-48.639996,1.585044
1317354901215905525, 111.206862,-49.288930,1.584422
1317354901341622629, 111.181209,-50.001548,1.585510
1317354901437330229, 111.154793,-50.647156,1.587708
1317354901528844686, 111.125337,-51.293506,1.585808
1317354901630002744, 111.095405,-52.004865,1.587107
1317354901737632630, 111.063686,-52.650639,1.591650
1317354901842838297, 111.028751,-53.361874,1.591114
1317354901944541409, 110.986761,-54.007011,1.588136
1317354902048563778, 110.942851,-54.718969,1.588611
1317354902155547427, 110.898459,-55.370526,1.594937
1317354902259418060, 110.849972,-56.025984,1.594838
1317354902386806630, 110.793924,-56.747013,1.586855
1317354902481815841, 110.729875,-57.409292,1.582954
1317354902584574895, 110.667468,-58.136976,1.592489
1317354902676714291, 110.600680,-58.811079,1.595843
1317354902802517514, 110.524197,-59.557715,1.586876
1317354903001059751, 110.452456,-60.903501,1.588424
1317354903125337992, 110.378674,-61.664844,1.599487
1317354903234006920, 110.301835,-62.366664,1.596722
1317354903323610051, 110.230021,-63.141024,1.599137
1317354903429427093, 110.159205,-63.853800,1.601842
1317354903521658308, 110.085633,-64.645006,1.594706
1317354903637563415, 110.009763,-65.368087,1.593917
1317354903773011695, 109.937080,-66.090614,1.598704
1317354903867123644, 109.869059,-66.884576,1.602802
1317354903958883432, 109.799601,-67.610064,1.605489
1317354904063588765, 109.727474,-68.409479,1.600378
1317354904157936573, 109.649891,-69.140069,1.597156
1317354904261749790, 109.574274,-69.871863,1.600519
1317354904365954900, 109.494726,-70.672598,1.592683
1317354904481266152, 109.403106,-71.405768,1.578656
1317354904573680940, 109.316019,-72.208907,1.586091
1317354904682011721, 109.223668,-72.945635,1.583542
1317354904783715780, 109.135750,-73.754503,1.591841
1317354904898337067, 109.043316,-74.504408,1.590908
1317354904980763865, 108.945413,-75.259006,1.587445
1317354905096450915, 108.838728,-76.088899,1.580494
1317354905303284095, 108.729917,-77.659816,1.578443
1317354905427317898, 108.617636,-78.431802,1.580011
1317354905532253229, 108.508960,-79.282031,1.582422
1317354905629604808, 108.403326,-80.065932,1.587277
1317354905733830912, 108.295704,-80.855983,1.584074
1317354905835249441, 108.191149,-81.724085,1.586489
1317354905936491522, 108.087997,-82.520083,1.589026
1317354906026686366, 107.983326,-83.396207,1.584386
1317354906148364670, 107.880870,-84.201473,1.587590
1317354906254498171, 107.782584,-85.086582,1.590397
1317354906356035523, 107.682235,-85.900385,1.587785
1317354906478317006, 107.582625,-86.716121,1.586826
1317354906563832913, 107.487396,-87.611733,1.588790
1317354906652192836, 107.387896,-88.432646,1.582861
1317354906762095215, 107.287433,-89.334624,1.579492
1317354906874697525, 107.187552,-90.161368,1.579631
1317354906946104237, 107.088746,-91.071087,1.579401
1317354907077628786, 106.986525,-91.903935,1.576302
1317354907181916578, 106.879522,-92.735322,1.571326
1317354907397422621, 106.764197,-94.467441,1.567575
1317354907494800723, 106.655250,-95.376393,1.566023
1317354907596125692, 106.554183,-96.203671,1.570808
1317354907677363445, 106.458589,-97.112042,1.574250
1317354907795746031, 106.367881,-97.938489,1.577858
1317354907886901226, 106.280509,-98.761738,1.579886
1317354907989089426, 106.194861,-99.661515,1.580509
1317354908117654299, 106.109917,-100.474627,1.582939
1317354908216896827, 106.028149,-101.363476,1.586379
1317354908316608967, 105.943078,-102.166715,1.585098
1317354908441601195, 105.859994,-103.047346,1.587306
1317354908548738183, 105.774304,-103.846121,1.586287
1317354908670793969, 105.686571,-104.641549,1.584547
1317354908753950083, 105.598271,-105.511552,1.582976
1317354908856035110, 105.509073,-106.294714,1.583793
1317354908965867065, 105.419984,-107.151147,1.584239
1317354909067356539, 105.331065,-107.923523,1.588064
1317354909151785270, 105.241330,-108.690928,1.589814
1317354909243076541, 105.152641,-109.528895,1.591931
1317354909367564176, 105.060203,-110.283594,1.591943
1317354909464683471, 104.968328,-111.109456,1.593284
1317354909566370025, 104.871674,-111.855185,1.592593
1317354909657633708, 104.773168,-112.674275,1.590812
1317354909761807023, 104.671443,-113.415853,1.590368
1317354909890880919, 104.568241,-114.153502,1.591489
1317354909972107663, 104.463851,-114.960000,1.591993
1317354910097773491, 104.354932,-115.689208,1.591380
1317354910178928719, 104.244889,-116.488171,1.591372
1317354910307744470, 104.130211,-117.210047,1.591548
1317354910429249062, 104.012668,-118.001538,1.590356
1317354910516090096, 103.885135,-118.716210,1.584322
1317354910621248581, 103.748497,-119.425719,1.580466
1317354910804054470, 103.616662,-120.942052,1.583522
1317354910933559831, 103.477651,-121.717297,1.583654
1317354911038530366, 103.342941,-122.416602,1.591278
1317354911141230323, 103.214559,-123.184747,1.600302
1317354911235694702, 103.077748,-123.878940,1.596028
1317354911341427823, 102.936522,-124.570069,1.595974
1317354911444538551, 102.797220,-125.324803,1.603095
1317354911558876794, 102.649553,-126.005321,1.603416
1317354911652172617, 102.492451,-126.752215,1.598045
1317354911774527316, 102.330784,-127.426098,1.606001
1317354911835218941, 102.165721,-128.168617,1.609159
1317354911941262159, 101.989294,-128.839437,1.608918
1317354912055927240, 101.802812,-129.506725,1.605554
1317354912173607601, 101.610554,-130.238391,1.603776
1317354912264697772, 101.410245,-130.899001,1.604234
1317354912367798983, 101.210176,-131.624242,1.608196
1317354912487978611, 101.002741,-132.277531,1.608289
1317354912603693459, 100.796591,-132.995106,1.611890
1317354912705792130, 100.584444,-133.642199,1.611760
1317354912786757761, 100.368391,-134.284148,1.610037
1317354912889908474, 100.151455,-134.986032,1.609481
1317354912992898961, 99.925861,-135.614020,1.607163
1317354913205002650, 99.705439,-136.987933,1.596966
1317354913309970046, 99.490126,-137.675233,1.616300
1317354913412178049, 99.286157,-138.294138,1.625527
1317354913537876630, 99.085828,-138.910689,1.620834
1317354913643545793, 98.898389,-139.584758,1.625964
1317354913724832701, 98.712315,-140.190118,1.625706
1317354913843117087, 98.537724,-140.857139,1.629871
1317354913967063397, 98.366449,-141.456681,1.634784
1317354914058519639, 98.204969,-142.116042,1.637631
1317354914153519095, 98.040572,-142.708899,1.633422
1317354914257181474, 97.882064,-143.297266,1.637513
1317354914364524698, 97.735874,-143.942628,1.643556
1317354914476171922, 97.590160,-144.521552,1.642963
1317354914557747722, 97.455631,-145.156706,1.644463
1317354914675629513, 97.320668,-145.727078,1.642793
1317354914766800169, 97.191417,-146.294310,1.642000
1317354914868047793, 97.073646,-146.918306,1.641413
1317354914976301456, 96.963841,-147.481926,1.647077
1317354915093717827, 96.866690,-148.100403,1.646366
1317354915185356716, 96.771754,-148.658184,1.641912
1317354915301841235, 96.684093,-149.212999,1.636917
1317354915382975757, 96.610487,-149.818785,1.635570
1317354915495695235, 96.546553,-150.364361,1.636956
1317354915598753659, 96.492665,-150.961922,1.627544
1317354915725144812, 96.442665,-151.500568,1.618667
1317354915822218744, 96.407706,-152.091356,1.621306
1317354915913896101, 96.376804,-152.624433,1.616158
1317354916031712893, 96.348880,-153.154684,1.606568
1317354916133619436, 96.323769,-153.735358,1.597762
1317354916235075668, 96.299287,-154.260283,1.594132
1317354916326525259, 96.280077,-154.834719,1.598156
1317354916431790375, 96.254080,-155.353737,1.588305
1317354916536092511, 96.224295,-155.868324,1.583466
1317354916643181101, 96.190451,-156.431030,1.579562
1317354916746620053, 96.153946,-156.937170,1.582382
1317354916861462606, 96.109698,-157.492663,1.577000
1317354916952660516, 96.057582,-157.992230,1.574434
1317354917056518178, 95.997430,-158.539862,1.571605
1317354917165817465, 95.932169,-159.030237,1.578304
1317354917258393315, 95.865243,-159.513255,1.593893
1317354917373324107, 95.797719,-160.038165,1.607858
1317354917465095916, 95.729023,-160.497805,1.628539
1317354917580587363, 95.658036,-160.993391,1.635673
1317354917665907938, 95.576526,-161.419058,1.638642
1317354917768293155, 95.483293,-161.823582,1.631063
1317354917864541630, 95.384073,-162.245587,1.627868
1317354917976569598, 95.278446,-162.573152,1.635206
1317354918082897897, 95.215227,-163.390992,1.649239
1317354918185119597, 95.130456,-164.189845,1.634843
1317354918291837023, 95.053425,-164.982879,1.648262
1317354918393549021, 94.935868,-165.267327,1.659317
1317354918498505683, 94.810581,-165.575573,1.651175
1317354918614741594, 94.741180,-166.410719,1.669682
1317354918716362233, 94.625927,-166.807198,1.678274
1317354918821754908, 94.505744,-167.189041,1.682507
1317354918926134685, 94.378510,-167.596430,1.671683
1317354919029723502, 94.255197,-168.070902,1.675994
1317354919138038990, 94.123515,-168.513903,1.677558
1317354919239391398, 93.994296,-169.014221,1.681276
1317354919353816764, 93.848464,-169.478839,1.664662
1317354919449008594, 93.711742,-170.000215,1.681399
1317354919553855064, 93.562505,-170.488812,1.672513
1317354919701262588, 93.408000,-170.988500,1.669626
1317354919772306493, 93.255618,-171.543092,1.671017
1317354919876084569, 93.099535,-172.056683,1.679558
1317354919992715544, 92.946133,-172.625481,1.680852
1317354920084063114, 92.782800,-173.152736,1.674463
1317354920187757580, 92.621843,-173.732785,1.671933
1317354920308797250, 92.458196,-174.265012,1.677792
1317354920430633889, 92.295615,-174.796849,1.679616
1317354920512103098, 92.137862,-175.379665,1.677672
1317354920626000780, 91.972397,-175.909878,1.671660
1317354920733961025, 91.812047,-176.492438,1.668612
1317354920815371307, 91.652402,-177.020110,1.675638
1317354920927930568, 91.505689,-177.594153,1.684438
1317354921033008940, 91.355436,-178.113479,1.683754
1317354921148044465, 91.204221,-178.626399,1.676128
1317354921243277152, 91.065798,-179.184605,1.680716
1317354921365593125, 90.928382,-179.679017,1.684327
1317354921464328715, 90.801715,-180.219389,1.681655
1317354921576915534, 90.675794,-180.697360,1.682329
1317354921674109955, 90.556931,-181.167081,1.682111
1317354921784017137, 90.451866,-181.679061,1.682916
1317354921888595818, 90.347366,-182.126809,1.678785
1317354922005650813, 90.257714,-182.613755,1.677797
1317354922119669933, 90.173103,-183.040874,1.676565
1317354922212307373, 90.102804,-183.505477,1.672260
1317354922313793830, 90.038954,-183.914886,1.669210
1317354922407179455, 89.988330,-184.318547,1.667830
1317354922524707415, 89.954684,-184.756440,1.663614
1317354922626112973, 89.929901,-185.142699,1.654091
1317354922711175341, 89.919312,-185.560715,1.637275
1317354922824818646, 89.919103,-185.931526,1.619274
1317354922938624847, 89.933594,-186.298505,1.602980
1317354923044444065, 89.962848,-186.703882,1.584317
1317354923160025063, 90.006027,-187.070857,1.562562
1317354923261185997, 90.063545,-187.475701,1.541014
1317354923333987371, 90.135799,-187.843522,1.509282
1317354923447695397, 90.215687,-188.246777,1.465062
1317354923563598178, 90.313945,-188.613789,1.423304
1317354923688862803, 90.427877,-188.980441,1.379523
1317354923790392866, 90.550617,-189.380118,1.332232
1317354923877771600, 90.698288,-189.747053,1.279931
1317354923961464255, 90.867073,-190.115674,1.235646
1317354924064709014, 91.043363,-190.514083,1.182344
1317354924166345539, 91.250223,-190.878864,1.118128
1317354924277762241, 91.460201,-191.268693,1.054562
1317354924376197296, 91.707490,-191.628930,0.994167
1317354924482197747, 91.977045,-191.987493,0.933756
1317354924604565758, 92.246335,-192.369864,0.871188
1317354924685486916, 92.563794,-192.720979,0.810862
1317354924781293734, 92.878067,-193.085439,0.738385
1317354924883926842, 93.244762,-193.417571,0.677528
1317354924995406964, 93.608923,-193.767326,0.635222
1317354925105548579, 94.029211,-194.088600,0.590854
1317354925217857942, 94.475150,-194.400402,0.548444
1317354925311807173, 94.912811,-194.722286,0.512418
1317354925434168569, 95.408658,-195.009265,0.462087
1317354925534157042, 95.890281,-195.300039,0.422417
1317354925635711644, 96.436960,-195.566261,0.396903
1317354925727355527, 97.010675,-195.827223,0.382575
1317354925837801450, 97.563703,-196.097494,0.363723
1317354925948119805, 98.188393,-196.348588,0.354004
1317354926050768603, 98.787340,-196.610816,0.340700
1317354926144142034, 99.459893,-196.853545,0.335012
1317354926250607849, 100.102526,-197.106130,0.330504
1317354926345765234, 100.822721,-197.335919,0.333766
1317354926468734023, 101.568188,-197.559123,0.345278
1317354926573444783, 102.289959,-197.793475,0.360660
1317354926677512216, 103.101866,-198.000126,0.381815
1317354926767855698, 103.895837,-198.226411,0.417355
1317354926896363295, 104.799170,-198.424141,0.458003
1317354926981788313, 105.710018,-198.648748,0.512320
1317354927191971860, 106.147673,-199.215321,0.560881
1317354927294967972, 107.079786,-199.506510,0.562038
1317354927398753917, 108.038958,-199.760351,0.571340
1317354927480256819, 108.912887,-200.050918,0.584400
1317354927632713989, 109.833545,-200.301669,0.595553
1317354927733834430, 110.684200,-200.594145,0.615322
1317354927835296024, 111.592676,-200.853011,0.640435
1317354927931817989, 112.433891,-201.162877,0.664267
1317354928027349298, 113.334077,-201.432548,0.683415
1317354928141111313, 114.231299,-201.701288,0.701783
1317354928235434532, 115.064336,-202.024999,0.721680
1317354928340476909, 115.959628,-202.297624,0.734599
1317354928454415766, 116.792606,-202.626287,0.750764
1317354928556641797, 117.690087,-202.900916,0.761811
1317354928627477626, 118.529611,-203.230701,0.774040
1317354928757336129, 119.431407,-203.502502,0.778890
1317354928871206820, 120.335815,-203.771552,0.790002
1317354928973844805, 121.181525,-204.093236,0.794965
1317354929098842673, 122.089282,-204.355843,0.797881
1317354929195013227, 122.937717,-204.673079,0.801352
1317354929287332092, 123.846612,-204.934014,0.804198
1317354929393100493, 124.691887,-205.250537,0.802150
1317354929495919496, 125.534231,-205.571549,0.798400
1317354929607819434, 126.492052,-205.774602,0.789526
1317354929706344684, 127.323483,-206.085558,0.784347
1317354929818738670, 128.213996,-206.338328,0.776965
1317354929910471277, 129.037748,-206.645460,0.769612
1317354930018591209, 129.918727,-206.895313,0.759414
1317354930110569137, 130.792950,-207.138980,0.747997
1317354930234621593, 131.596045,-207.434579,0.737107
1317354930345900149, 132.455392,-207.673179,0.722099
1317354930454257286, 133.239482,-207.960761,0.706875
1317354930556438643, 134.076576,-208.192168,0.686236
1317354930673305977, 134.833268,-208.468362,0.666132
1317354930764304112, 135.641450,-208.690306,0.641648
1317354930871209513, 136.434482,-208.900345,0.614193
1317354930953250130, 137.145920,-209.145491,0.588916
1317354931044640828, 137.913666,-209.338388,0.560876
1317354931158954795, 138.600765,-209.562764,0.536610
1317354931266849494, 139.344550,-209.734081,0.503138
1317354931373375490, 140.083292,-209.894154,0.480656
1317354931484836775, 140.754366,-210.074552,0.457820
1317354931576356070, 141.500751,-210.209212,0.432613
1317354931684131447, 142.195229,-210.360115,0.413381
1317354931900521441, 142.261620,-210.778444,0.398528
1317354932002914396, 142.992082,-210.906427,0.353365
1317354932108203045, 143.660591,-211.019202,0.310819
1317354932234423916, 144.225463,-211.133614,0.269951
1317354932347147289, 144.821000,-211.221091,0.235821
1317354932453861896, 145.339343,-211.311046,0.205837
1317354932559204616, 145.902139,-211.381611,0.178530
1317354932662684949, 146.407736,-211.452085,0.153878
1317354932764060296, 146.970455,-211.510441,0.140669
1317354932868777734, 147.540985,-211.559822,0.123366
1317354932986934264, 147.608035,-211.655055,0.109082
1317354933122828443, 148.143404,-211.691115,0.093879
1317354933244482143, 148.702179,-211.714460,0.084130
1317354933341259337, 149.201309,-211.731250,0.075826
1317354933452845897, 149.734666,-211.733075,0.068218
1317354933574655784, 150.267063,-211.721423,0.061747
1317354933712502984, 150.340238,-211.710663,0.044910
1317354933824604980, 150.827719,-211.658983,0.027009
1317354933928188607, 151.337725,-211.587401,0.018131
1317354934035809650, 151.835046,-211.497164,0.013222
1317354934127411448, 152.323892,-211.398803,0.038181
1317354934241878361, 152.381673,-211.287413,0.027967
1317354934346947752, 152.808917,-211.133338,0.006716
1317354934448992342, 153.248326,-210.963361,0.017533
1317354934555147638, 153.667767,-210.775359,0.028403
1317354934656884661, 154.031459,-210.570160,0.045746
1317354934763009806, 154.415027,-210.345134,0.073386
1317354934876883254, 154.749753,-210.103522,0.100852
1317354934968587816, 155.111616,-209.837019,0.133186
1317354935065509172, 155.469254,-209.548419,0.172110
1317354935166957509, 155.830988,-209.253037,0.265158
1317354935273507464, 155.826003,-209.023730,0.280185
1317354935366627700, 155.823662,-208.834642,0.394574
1317354935469277935, 156.112229,-208.491224,0.433160
1317354935586264684, 156.095665,-208.278869,0.482550
1317354935699161056, 156.308063,-207.927282,0.547488
1317354935806090466, 156.512454,-207.568341,0.637724
1317354935887017178, 156.697937,-207.228426,0.778229
1317354935988588263, 156.832451,-206.907636,0.842064
1317354936083322173, 156.970099,-206.559643,0.921311
1317354936177240451, 157.093964,-206.209017,1.005017
1317354936273949709, 157.189789,-205.876746,1.070060
1317354936377072844, 157.284778,-205.500798,1.107555
1317354936483688163, 157.358500,-205.143033,1.163119
1317354936588394894, 157.437038,-204.745119,1.214730
1317354936671858189, 157.498007,-204.367823,1.263607
1317354936753783942, 157.554893,-203.943186,1.290065
1317354936849765073, 157.602147,-203.498830,1.316381
1317354936954131484, 157.632494,-203.067251,1.337299
1317354937036845245, 157.671515,-202.611088,1.397095
1317354937139944625, 157.711818,-202.098021,1.430105
1317354937248037312, 157.743329,-201.597499,1.460372
1317354937341509052, 157.764242,-201.035315,1.463094
1317354937454081038, 157.767582,-200.477783,1.464128
1317354937558530156, 157.767688,-199.849549,1.478487
1317354937673404689, 157.727347,-199.654822,1.494997
1317354937791872595, 157.725770,-199.002003,1.531498
1317354937900971992, 157.716383,-198.386420,1.538427
1317354938005957467, 157.707478,-197.717213,1.551309
1317354938104641116, 157.686698,-197.085800,1.542614
1317354938209034500, 157.660789,-196.391702,1.537579
1317354938316527350, 157.632672,-195.734765,1.539205
1317354938440768435, 157.611548,-195.009081,1.546508
1317354938563685815, 157.592763,-194.322824,1.547355
1317354938667135428, 157.579346,-193.563959,1.547150
1317354938775741757, 157.571513,-192.784841,1.546814
1317354938896362655, 157.567772,-192.046983,1.544336
1317354938991814616, 157.569061,-191.224413,1.537233
1317354939074558024, 157.573939,-190.445937,1.533679
1317354939178195093, 157.587964,-189.578576,1.529276
1317354939259432855, 157.607480,-188.755138,1.527064
1317354939356738033, 157.642909,-187.835012,1.531023
1317354939447766493, 157.682448,-186.865126,1.520126
1317354939554483737, 157.692996,-186.679943,1.521226
1317354939649303875, 157.751900,-185.713096,1.525309
1317354939741476616, 157.810033,-184.748494,1.512763
1317354939833665694, 157.870725,-183.872324,1.513629
1317354939911537572, 157.941122,-182.930433,1.513971
1317354940034786851, 158.011341,-182.075591,1.513502
