#time(s),x(m),y(m),theta(m)
1317357634227961397, 2.768613,38.053214,1.625150
1317357634341859323, 2.693617,38.920846,1.626310
1317357634436406184, 2.619208,39.789862,1.626900
1317357634549462622, 2.547777,40.584025,1.625550
1317357634653869425, 2.470407,41.461750,1.624159
1317357634759062369, 2.394510,42.265968,1.621390
1317357634861302734, 2.314226,43.154643,1.622231
1317357634962573119, 2.236324,44.054714,1.626012
1317357635063483676, 2.164474,44.895212,1.629026
1317357635174989210, 2.084715,45.835187,1.625448
1317357635277137266, 2.007085,46.727577,1.623600
1317357635378253968, 1.921724,47.737593,1.620770
1317357635489146641, 1.832726,48.807258,1.617961
1317357635706810266, 1.765752,49.107732,1.608029
1317357635799860901, 1.658904,50.217534,1.601703
1317357635913707728, 1.553594,51.233285,1.598390
1317357636015751405, 1.446168,52.328503,1.599852
1317357636216050992, 1.364846,52.621701,1.602314
1317357636331795543, 1.256321,53.660953,1.605765
1317357636432871557, 1.160340,54.559047,1.613398
1317357636526030436, 1.067404,55.475643,1.618165
1317357636628607425, 0.980352,56.277460,1.617646
1317357636733626166, 0.895909,57.118167,1.622907
1317357636838266955, 0.817961,57.930205,1.628224
1317357636940202805, 0.747115,58.647210,1.628743
1317357637041695789, 0.672963,59.415466,1.626162
1317357637152668585, 0.605702,60.095134,1.625342
1317357637253695304, 0.538565,60.826358,1.623323
1317357637356463144, 0.476053,61.539904,1.619595
1317357637457454809, 0.422839,62.174850,1.615588
1317357637568553064, 0.374612,62.858332,1.610932
1317357637669433232, 0.336126,63.462994,1.602413
1317357637772132057, 0.302195,64.110196,1.587919
1317357637884100779, 0.276090,64.738844,1.569377
1317357637985274783, 0.261823,65.292702,1.552417
1317357638086134139, 0.262437,65.887349,1.530900
1317357638198864921, 0.276419,66.411341,1.507436
1317357638303645191, 0.311775,66.971848,1.480724
1317357638405058773, 0.363551,67.466169,1.453201
1317357638505912046, 0.439276,67.992869,1.411043
1317357638617441011, 0.532585,68.502534,1.358915
1317357638718405716, 0.635632,68.951069,1.304624
1317357638829667413, 0.770178,69.420332,1.243226
1317357638930539542, 0.910336,69.828873,1.178623
1317357639031581247, 1.092448,70.256576,1.118832
1317357639142493068, 1.272715,70.627705,1.044385
1317357639243502902, 1.490356,71.017800,0.962871
1317357639345491288, 1.694371,71.360606,0.873243
1317357639456421096, 1.943480,71.721187,0.793166
1317357639557441065, 2.213212,72.067085,0.718056
1317357639671316621, 2.474566,72.372162,0.651665
1317357639762354645, 2.785847,72.698031,0.558884
1317357639873210463, 3.077735,72.998754,0.469957
1317357639974241847, 3.426224,73.305749,0.400367
1317357640077947885, 3.755188,73.583979,0.338706
1317357640189294895, 4.150039,73.862203,0.289319
1317357640290414008, 4.571437,74.125591,0.246078
1317357640391443746, 4.971685,74.369501,0.200265
1317357640496307108, 5.445436,74.610536,0.168057
1317357640598435225, 5.893555,74.831515,0.139295
1317357640709715809, 6.416462,75.050052,0.109461
1317357640810837619, 6.961726,75.254727,0.088899
1317357640912021865, 7.475941,75.442749,0.070590
1317357641013138668, 8.063794,75.624826,0.052093
1317357641115044525, 8.613437,75.797818,0.030395
1317357641216191170, 9.236271,75.968466,0.008609
1317357641327337858, 9.876580,76.135329,-0.014370
1317357641428350710, 10.471477,76.296423,-0.030356
1317357641529357040, 11.142553,76.445791,-0.039206
1317357641630308720, 11.830466,76.587192,-0.051392
1317357641741428624, 12.467698,76.729209,-0.067612
1317357641833669337, 13.186359,76.857784,-0.072685
1317357641946805910, 13.853396,76.984126,-0.080860
1317357642040870696, 14.603676,77.096720,-0.084790
1317357642152035815, 15.371088,77.201677,-0.092038
1317357642253009198, 16.084709,77.305401,-0.097792
1317357642364227064, 16.889728,77.399859,-0.109688
1317357642469998755, 17.721534,77.490441,-0.123302
1317357642581515073, 18.513654,77.580899,-0.132711
1317357642729448885, 18.608045,77.764856,-0.140184
1317357642848492249, 19.480255,77.852590,-0.136489
1317357642977747272, 20.331541,77.934537,-0.132394
1317357643061786864, 21.098631,78.019365,-0.127648
1317357643122399611, 21.854161,78.103899,-0.127486
1317357643218212200, 22.672595,78.174426,-0.120135
1317357643331351078, 23.482607,78.245468,-0.122518
1317357643422284431, 24.217779,78.326339,-0.126972
1317357643526421516, 25.023374,78.394516,-0.122759
1317357643639943967, 25.755753,78.469521,-0.123008
1317357643736850746, 26.565363,78.539103,-0.129727
1317357643828664552, 27.378819,78.602700,-0.125400
1317357643922335631, 28.129796,78.666960,-0.119893
1317357644046192709, 28.961576,78.714306,-0.111981
1317357644156088467, 29.736843,78.765442,-0.113367
1317357644263458363, 30.596707,78.805830,-0.116870
1317357644359727712, 31.481412,78.838332,-0.119985
1317357644470859193, 32.328037,78.875018,-0.131273
1317357644603970918, 32.558808,79.011419,-0.150296
1317357644695797914, 33.435382,79.063049,-0.152786
1317357644766627132, 34.315466,79.112257,-0.157879
1317357644882863228, 35.275949,79.145378,-0.162743
1317357645013276476, 35.434342,79.328430,-0.180257
1317357645113305679, 36.379821,79.391759,-0.182572
1317357645204198555, 37.304372,79.454737,-0.180065
1317357645286405208, 38.140081,79.531973,-0.179463
1317357645377203348, 39.036798,79.597717,-0.176832
1317357645478741438, 39.850747,79.678351,-0.178353
1317357645612477753, 40.733578,79.748819,-0.180083
1317357645697641033, 41.614000,79.817505,-0.177829
1317357645798769805, 42.417246,79.905190,-0.185657
1317357645910263800, 43.299467,79.982195,-0.189325
1317357646011350645, 44.181258,80.059692,-0.191986
1317357646102278004, 44.987853,80.156238,-0.198886
1317357646215904691, 45.876696,80.237636,-0.199125
1317357646318472761, 46.686195,80.330207,-0.195464
1317357646423745969, 47.574841,80.404648,-0.190259
1317357646527158028, 48.465023,80.479191,-0.192715
1317357646630258457, 49.274126,80.569891,-0.194661
1317357646733833445, 50.164051,80.641676,-0.189377
1317357646849129243, 50.971814,80.730313,-0.192312
1317357646956482626, 51.858340,80.806093,-0.193365
1317357647058468285, 52.744178,80.881698,-0.193287
1317357647150743185, 53.550474,80.970281,-0.190786
1317357647253827754, 54.435495,81.044839,-0.188555
1317357647369973707, 55.239553,81.129238,-0.182781
1317357647472783180, 56.120468,81.198537,-0.178930
1317357647585961051, 56.997369,81.265824,-0.175218
1317357647680184431, 57.793564,81.346738,-0.175580
1317357647796536019, 58.665182,81.408818,-0.165953
1317357647889102443, 59.454019,81.484263,-0.166203
1317357647992090037, 60.313670,81.550128,-0.165770
1317357648097602261, 61.171007,81.620767,-0.170803
1317357648204158491, 61.950522,81.708762,-0.174388
1317357648305322868, 62.800781,81.783251,-0.167812
1317357648398448734, 63.573040,81.876054,-0.172979
1317357648520814593, 64.413307,81.962525,-0.175588
1317357648618858267, 65.249106,82.049650,-0.174993
1317357648730198109, 66.007681,82.152410,-0.178425
1317357648835982386, 66.836541,82.246977,-0.182728
1317357648937205182, 67.587445,82.354375,-0.182697
1317357649031472476, 68.405577,82.453201,-0.185732
1317357649127052754, 69.218218,82.553610,-0.188102
1317357649238986785, 69.954777,82.672054,-0.194341
1317357649347639806, 70.763800,82.788777,-0.209014
1317357649438651774, 71.569824,82.906485,-0.211668
1317357649550179482, 72.304461,83.038298,-0.212136
1317357649647710758, 73.109349,83.161138,-0.218863
1317357649771670483, 73.847440,83.310086,-0.236189
1317357649852579648, 74.654490,83.440782,-0.234054
1317357649960857225, 75.466496,83.571601,-0.241712
1317357650061938345, 76.216647,83.718042,-0.248926
1317357650159872205, 77.047160,83.852255,-0.263030
1317357650291199329, 77.827191,84.007670,-0.279848
1317357650397426974, 78.701594,84.151404,-0.304565
1317357650488418690, 79.613144,84.297987,-0.333442
1317357650580107151, 80.513538,84.473634,-0.373903
1317357650799308072, 80.840252,84.940698,-0.415566
1317357650903575033, 81.850875,85.155245,-0.431987
1317357651008999053, 82.840806,85.362743,-0.434927
1317357651120096557, 83.772939,85.599948,-0.450080
1317357651310134837, 84.171358,86.156380,-0.485675
1317357651411852976, 85.066609,86.467984,-0.469710
1317357651505020191, 85.960612,86.745905,-0.446599
1317357651607539594, 86.745982,87.051422,-0.431930
1317357651722553723, 87.555250,87.325015,-0.403661
1317357651827346565, 88.338968,87.596833,-0.385471
1317357651941420974, 89.041953,87.897939,-0.374826
1317357652035067936, 89.803684,88.179267,-0.363889
1317357652148544449, 90.486877,88.482831,-0.345729
1317357652253301118, 91.226100,88.770448,-0.335285
1317357652350224884, 91.960891,89.068364,-0.336988
1317357652451950421, 92.629152,89.399253,-0.340979
1317357652553816355, 93.359719,89.705763,-0.324226
1317357652668048001, 94.017442,90.032075,-0.311308
1317357652762303491, 94.738312,90.346879,-0.307863
1317357652866783982, 95.455755,90.670545,-0.309210
1317357652980103110, 96.102562,91.013794,-0.299707
1317357653085355501, 96.818357,91.341760,-0.295977
1317357653199997757, 97.465921,91.698636,-0.300349
1317357653300910783, 98.180120,92.042584,-0.298131
1317357653386863388, 98.892940,92.390968,-0.296719
1317357653499673129, 99.535456,92.765595,-0.297925
1317357653585849458, 100.244176,93.123769,-0.292112
1317357653696858509, 100.879257,93.497993,-0.281297
1317357653791264577, 101.579857,93.858795,-0.278763
1317357653904924275, 102.275443,94.218278,-0.271437
1317357654000104084, 102.897252,94.599656,-0.269286
1317357654113305591, 103.582928,94.968461,-0.265040
1317357654207478104, 104.193374,95.353159,-0.254752
1317357654321705970, 104.864542,95.722781,-0.243743
1317357654427225776, 105.527801,96.093187,-0.235571
1317357654518832134, 106.114577,96.477414,-0.224313
1317357654633853335, 106.755920,96.851770,-0.215072
1317357654737437379, 107.387500,97.221851,-0.199168
1317357654830603742, 107.942337,97.598709,-0.183635
1317357654935093014, 108.552661,97.957141,-0.162582
1317357655037908621, 109.086435,98.316318,-0.143178
1317357655142707118, 109.671841,98.662197,-0.125920
1317357655248498634, 110.240752,99.001695,-0.109647
1317357655361953845, 110.734606,99.338872,-0.092562
1317357655453791352, 111.272407,99.657340,-0.064084
1317357655559109834, 111.737316,99.967906,-0.044516
1317357655661997920, 112.240872,100.267694,-0.025843
1317357655756297340, 112.728874,100.554536,-0.000654
1317357655871505489, 113.151034,100.829896,0.019302
1317357655973381756, 113.607257,101.098597,0.034946
1317357656079641596, 113.999037,101.359153,0.045907
1317357656181733457, 114.418977,101.612547,0.066872
1317357656287003281, 114.820497,101.855912,0.088243
1317357656399730237, 115.163151,102.087955,0.102653
1317357656493272000, 115.528673,102.319808,0.113678
1317357656597197071, 115.875739,102.548498,0.120167
1317357656701256667, 116.171235,102.766895,0.131244
1317357656807775475, 116.485724,102.982531,0.150102
1317357656909079209, 116.757159,103.182976,0.178112
1317357657022158228, 117.043499,103.381891,0.201964
1317357657116601383, 117.312631,103.574482,0.227509
1317357657220388949, 117.539769,103.758534,0.242311
1317357657336950379, 117.777073,103.949306,0.252059
1317357657428462422, 117.976064,104.134209,0.262180
1317357657541415007, 118.185815,104.318773,0.302452
1317357657645860276, 118.383661,104.503662,0.324090
1317357657758267295, 118.551782,104.681576,0.347367
1317357657851264758, 118.726018,104.869308,0.358758
1317357657957814215, 118.885747,105.062259,0.362442
1317357658069208931, 119.020904,105.243952,0.420013
1317357658173832588, 119.165017,105.432259,0.471218
1317357658277047401, 119.303222,105.623478,0.519407
1317357658379968527, 119.416374,105.814007,0.541912
1317357658484311783, 119.537140,106.021952,0.570313
1317357658588195578, 119.636043,106.221383,0.623810
1317357658683197835, 119.746291,106.436540,0.680584
1317357658799297193, 119.848108,106.661425,0.713600
1317357658900287001, 119.931253,106.884342,0.760568
1317357659015712548, 120.023677,107.131656,0.817964
1317357659118011011, 120.114076,107.389674,0.900607
1317357659220609637, 120.181425,107.640916,0.957937
1317357659323930209, 120.245445,107.918571,1.005557
1317357659418622333, 120.286881,108.185087,1.070491
1317357659531240953, 120.328963,108.482955,1.136650
1317357659627468764, 120.361661,108.794156,1.204364
1317357659729008336, 120.373440,109.089635,1.264449
1317357659843721714, 120.380092,109.425086,1.319137
1317357659948379447, 120.370941,109.772432,1.367096
1317357660040234382, 120.346661,110.103386,1.427934
1317357660143008313, 120.313484,110.477662,1.481303
1317357660257452194, 120.262093,110.830725,1.526371
1317357660352682959, 120.191283,111.225506,1.559247
1317357660458965202, 120.100959,111.630151,1.594077
1317357660570264886, 119.991623,112.013053,1.623525
1317357660673344151, 119.859158,112.438889,1.647805
1317357660779925921, 119.707429,112.876906,1.674202
1317357660870835128, 119.535722,113.277198,1.685809
1317357660985862559, 119.332206,113.728606,1.692467
1317357661079238731, 119.109801,114.143460,1.698572
1317357661182598420, 118.854748,114.610451,1.695914
1317357661288453342, 118.575591,115.079898,1.691480
1317357661389635508, 118.278096,115.509909,1.683721
1317357661496135652, 117.952829,115.998524,1.678130
1317357661601729418, 117.613745,116.449064,1.673751
1317357661702781824, 117.253218,116.963265,1.671620
1317357661806449533, 116.886723,117.431072,1.671659
1317357661913554431, 116.500035,117.966998,1.668562
1317357662019118429, 116.098083,118.514743,1.658414
1317357662119958511, 115.683239,119.012464,1.641963
1317357662223703759, 115.250599,119.586021,1.631431
1317357662331041756, 114.810020,120.103836,1.616924
1317357662435765192, 114.353641,120.697968,1.603246
1317357662536751506, 113.884573,121.308734,1.582771
1317357662640678389, 113.404172,121.857635,1.562020
1317357662745926732, 112.910708,122.491672,1.541848
1317357662850771234, 112.405709,123.058680,1.521400
1317357662963363905, 111.890786,123.710058,1.498741
1317357663067866889, 111.358864,124.292079,1.472844
1317357663162671563, 110.816235,124.965449,1.441017
1317357663266504693, 110.269644,125.645490,1.418215
1317357663371412432, 109.701389,126.260101,1.388787
1317357663474872794, 109.137930,126.961482,1.365622
1317357663577312582, 108.549088,127.591496,1.336509
1317357663683172784, 107.968688,128.304902,1.314232
1317357663797241132, 107.382013,129.027980,1.286158
1317357663890585785, 106.759398,129.679630,1.252836
1317357663993137579, 106.150295,130.420766,1.226715
1317357664100168441, 105.502148,131.087105,1.198461
1317357664202789012, 104.867966,131.839691,1.172243
1317357664307004783, 104.229742,132.599519,1.150194
1317357664409439102, 103.549310,133.283279,1.128117
1317357664505860434, 102.901327,134.057527,1.114011
1317357664617496187, 102.215770,134.753920,1.101454
1317357664722708285, 101.563675,135.533459,1.090556
1317357664826331999, 100.913693,136.316608,1.077375
1317357664929960037, 100.222496,137.023301,1.064365
1317357665034661602, 99.572353,137.807410,1.060323
1317357665137555360, 98.883327,138.508801,1.055880
1317357665250922295, 98.235751,139.288988,1.054241
1317357665356266303, 97.594934,140.067563,1.051993
1317357665448540460, 96.911249,140.763085,1.047605
1317357665563117953, 96.273908,141.534028,1.053947
1317357665671356755, 95.642819,142.303515,1.053627
1317357665762732091, 94.969864,142.999189,1.046337
1317357665865447299, 94.340517,143.772135,1.048272
1317357665968967266, 93.670558,144.467935,1.043963
1317357666073401708, 93.046485,145.231755,1.052162
1317357666176956540, 92.429933,145.999474,1.048930
1317357666289943614, 91.775966,146.689977,1.044344
1317357666386937032, 91.172221,147.463454,1.043397
1317357666498547510, 90.534609,148.159045,1.037705
1317357666601606400, 89.953655,148.937795,1.034169
1317357666697142188, 89.393598,149.725147,1.020442
1317357666809524952, 88.807187,150.449734,0.995571
1317357666904854670, 88.292998,151.275666,0.962638
1317357667030540953, 87.758775,152.063698,0.909252
1317357667121508421, 87.320433,152.981338,0.837676
1317357667251174592, 86.173954,153.284373,0.733537
1317357667331921336, 84.894889,153.642845,0.702122
1317357667432866628, 84.264282,154.598707,0.762215
1317357667527614941, 83.648312,155.491524,0.817390
1317357667640090990, 82.986897,156.270128,0.866406
1317357667746436288, 82.385653,157.086601,0.911148
1317357667849090714, 81.739206,157.805089,0.948529
1317357667953379643, 81.144913,158.579380,0.985180
1317357668057605746, 80.558422,159.341110,1.016946
1317357668161784821, 79.931796,160.018240,1.040177
1317357668262795683, 79.347276,160.769514,1.061062
1317357668359304372, 78.764933,161.524096,1.071829
1317357668461714687, 78.143951,162.199205,1.081754
1317357668574836914, 77.558556,162.952507,1.090175
1317357668679339991, 76.938235,163.627741,1.097120
1317357668775399243, 76.354047,164.385118,1.100982
1317357668886950719, 75.776660,165.150549,1.099528
1317357668991177415, 75.165153,165.852760,1.089968
1317357669097361449, 74.593490,166.649224,1.079551
1317357669200590955, 73.983979,167.398075,1.055021
1317357669302763756, 73.416523,168.259186,1.030320
1317357669418488792, 72.857301,169.178025,0.990049
1317357669615244720, 71.726463,169.396194,0.933837
1317357669719192037, 71.081147,170.321309,0.971210
1317357669820817358, 70.428165,171.132488,0.990823
1317357669925744854, 69.864601,171.983470,1.025739
1317357670032060863, 69.303364,172.756417,1.037468
1317357670136150481, 68.830638,173.608711,1.049219
1317357670238103759, 68.409848,174.499070,1.029953
1317357670356897341, 67.563087,174.713980,0.987384
1317357670447812463, 66.657450,174.931695,0.987003
1317357670548990802, 66.139097,175.779907,1.036662
1317357670665851018, 65.320477,175.984070,1.079563
1317357670774340334, 64.791845,176.721564,1.164642
1317357670885668546, 64.308631,177.464501,1.242688
1317357670966392704, 63.842974,178.154134,1.312580
1317357671080346737, 63.386112,178.819563,1.361252
1317357671171211715, 62.923459,179.402189,1.401093
1317357671289191639, 62.476414,180.046403,1.439806
1317357671380083537, 62.033910,180.618826,1.481538
1317357671486045201, 61.588041,181.263498,1.497032
1317357671587905267, 61.146917,181.924293,1.526272
1317357671705276857, 60.678346,181.899584,1.539374
1317357671818436887, 60.195924,182.492142,1.570760
1317357671920823205, 59.705348,183.126169,1.603809
1317357672118347160, 59.196743,183.750923,1.627144
1317357672210109210, 58.707698,184.273810,1.645199
1317357672313140944, 58.228069,184.818516,1.671866
1317357672418708086, 57.764268,185.334673,1.704526
1317357672532400529, 57.311342,185.775588,1.718489
1317357672623537809, 56.842667,186.258365,1.720808
1317357672750814269, 56.438427,186.158892,1.707339
1317357672857482481, 55.935526,186.587869,1.708566
1317357672959289296, 55.448115,186.921476,1.724101
1317357673061141912, 54.961396,187.266002,1.748221
1317357673165300076, 54.479128,187.577608,1.764950
1317357673269520286, 54.003602,187.811012,1.768015
1317357673376151998, 53.514507,188.055632,1.765016
1317357673499561201, 53.026072,188.268932,1.770415
1317357673590491453, 52.555429,188.412954,1.793713
1317357673686058812, 52.076211,188.571968,1.805279
1317357673798549359, 51.607558,188.661953,1.810372
1317357673890782732, 51.126292,188.766402,1.807643
1317357673998468838, 50.644479,188.844890,1.804249
1317357674099508866, 50.169838,188.855343,1.794114
1317357674202728393, 49.691783,188.885341,1.802337
1317357674306913973, 49.228492,188.897370,1.827056
1317357674420338066, 48.779231,188.849103,1.823219
1317357674526691033, 48.321934,188.821795,1.813250
1317357674621877413, 47.877969,188.735948,1.801009
1317357674735275501, 47.425967,188.673363,1.785289
1317357674837002262, 46.985179,188.598038,1.792418
1317357674930734677, 46.565449,188.472195,1.801427
1317357675032938586, 46.134490,188.368095,1.776081
1317357675138666721, 45.709929,188.210180,1.752996
1317357675232068756, 45.302334,188.053915,1.780186
1317357675345355859, 44.956760,187.500837,1.751065
1317357675450536366, 44.545565,187.297727,1.749952
1317357675545387574, 44.129810,187.107992,1.736287
1317357675648514448, 43.731545,186.903020,1.763165
1317357675739368695, 43.341200,186.634026,1.752220
1317357675843805107, 42.942953,186.389001,1.743558
1317357675948293560, 42.544806,186.130166,1.739628
1317357676053527428, 42.150954,185.813104,1.732727
1317357676168388482, 41.744814,185.529923,1.725800
1317357676259335837, 41.341718,185.188955,1.721285
1317357676367575890, 40.927786,184.886022,1.718653
1317357676468971171, 40.512798,184.523462,1.706914
1317357676576389037, 40.082231,184.201511,1.695991
1317357676668800852, 39.639661,183.873978,1.678198
1317357676780931138, 39.189092,183.488191,1.660834
1317357676892040659, 38.719641,183.147402,1.646765
1317357676993067510, 38.237533,182.751828,1.635271
1317357677095204964, 37.730157,182.411181,1.619874
1317357677200022978, 37.193331,182.013154,1.592957
1317357677410134931, 36.605120,181.042022,1.558772
1317357677511598966, 36.033735,180.599561,1.562663
1317357677616593028, 35.475957,180.209125,1.566159
1317357677718124880, 34.911095,179.749134,1.543463
1317357677822426844, 34.346336,179.352830,1.530825
1317357677929407856, 33.783774,178.963275,1.523437
1317357678031928216, 33.214225,178.515731,1.507742
1317357678138069031, 32.642137,178.160172,1.484847
1317357678240334414, 32.048953,177.765598,1.449748
1317357678369756781, 31.320595,176.717371,1.406738
1317357678450470572, 30.562547,175.666922,1.394388
1317357678552026722, 29.920316,175.234682,1.415496
1317357678655137337, 29.292238,174.839518,1.427390
1317357678759187903, 28.646231,174.337554,1.426161
1317357678864863274, 28.005010,173.899592,1.422692
1317357678969004109, 27.357275,173.457835,1.414205
1317357679073390522, 26.683114,172.937657,1.396411
1317357679191324790, 26.016766,172.516012,1.383416
1317357679312535915, 25.124952,171.171960,1.354730
1317357679411690331, 24.424949,170.702702,1.374754
1317357679502759707, 23.726114,170.207960,1.384908
1317357679593744926, 23.010173,169.607667,1.391766
1317357679702007458, 22.307838,169.079129,1.399210
1317357679802839843, 21.592614,168.457849,1.406368
1317357679907442014, 20.891937,167.914667,1.413592
1317357680008479536, 20.188549,167.366517,1.413892
1317357680110771864, 19.465749,166.728856,1.409753
1317357680207964201, 18.765334,166.174237,1.421814
1317357680318974823, 18.046291,165.535751,1.414316
1317357680423136408, 17.341518,164.982116,1.413752
1317357680528982063, 16.638836,164.433222,1.413222
1317357680630206032, 15.924705,163.799892,1.413840
1317357680737050069, 15.226188,163.254619,1.415496
1317357680827926165, 14.517242,162.632282,1.415275
1317357680932636175, 13.824766,162.101485,1.415013
1317357681046321616, 13.132022,161.584402,1.407940
1317357681150107448, 12.428488,160.999801,1.404789
1317357681257310286, 11.738404,160.517400,1.399380
1317357681361449825, 11.037800,159.981349,1.395063
1317357681455392409, 10.351998,159.557372,1.386869
1317357681556465886, 9.667362,159.177080,1.372945
1317357681670576860, 8.958768,158.772101,1.345564
1317357681775364703, 8.266820,158.519485,1.316948
1317357681894271207, 7.321535,157.472976,1.285325
1317357681985307467, 6.296230,156.446151,1.253967
1317357682087243576, 5.549314,156.230846,1.308728
1317357682184679457, 4.789200,155.920748,1.337323
1317357682298160267, 4.047911,155.685090,1.361737
1317357682399418470, 3.281492,155.376103,1.370401
1317357682508130575, 2.522697,155.150997,1.382983
1317357682609141006, 1.735146,154.856217,1.383460
1317357682711673953, 0.951665,154.648724,1.390032
1317357682818805841, 0.157828,154.455278,1.389302
1317357682919913974, -0.664152,154.196472,1.381177
1317357683025860844, -1.487362,154.027125,1.370940
1317357683127785245, -2.327710,153.871496,1.353780
1317357683232520354, -3.196733,153.651005,1.342788
1317357683325178836, -4.059943,153.520906,1.333019
1317357683438573228, -4.954020,153.322727,1.319364
1317357683542804743, -5.842184,153.210338,1.307248
1317357683648145820, -6.736368,153.101974,1.300833
1317357683750530018, -7.666070,152.916333,1.285703
1317357683855234812, -8.585361,152.815393,1.270672
1317357683956869208, -9.544263,152.635223,1.251243
1317357684061192009, -10.486750,152.537665,1.236122
1317357684169105781, -11.437445,152.442815,1.219063
1317357684259882954, -12.434166,152.260720,1.199163
1317357684371875492, -13.407063,152.157646,1.189550
1317357684477721902, -14.382839,152.055728,1.179780
1317357684579414745, -15.402466,151.872966,1.164318
1317357684697595594, -16.396788,151.770260,1.151463
1317357684788658435, -17.435240,151.585456,1.137383
1317357684892165859, -18.445359,151.483562,1.123440
1317357684995670120, -19.456967,151.388270,1.109353
1317357685099909818, -20.521324,151.214824,1.088620
1317357685202638279, -21.554389,151.137987,1.066443
1317357685297886682, -22.597657,151.083600,1.038801
1317357685400436384, -23.712506,150.982573,0.999161
1317357685505008835, -24.803582,151.014376,0.951612
1317357685715211316, -26.639834,150.255808,0.887151
1317357685816958119, -27.798217,150.293961,0.908507
1317357685918392931, -28.986915,150.259811,0.911026
1317357686023151406, -30.110287,150.321621,0.905455
1317357686212222848, -31.951645,149.585406,0.878392
1317357686324928921, -33.095626,149.600044,0.936110
1317357686427208845, -34.242100,149.502076,0.981407
1317357686538576551, -35.299140,149.459451,1.023369
1317357686639368987, -36.326999,149.405681,1.055232
1317357686740215666, -37.384454,149.263740,1.075890
1317357686843227400, -38.388530,149.202582,1.094536
1317357686946354060, -39.426125,149.055809,1.108886
1317357687051084718, -40.415730,148.990159,1.125966
1317357687146280407, -41.397715,148.926620,1.137559
1317357687247830187, -42.421936,148.783878,1.136983
1317357687348881362, -43.407483,148.725384,1.146039
1317357687459903102, -44.390528,148.668928,1.150826
1317357687561074884, -45.414751,148.532016,1.147027
1317357687665618416, -46.399880,148.480234,1.152525
1317357687777893343, -47.421923,148.347449,1.151734
1317357687881673840, -48.403989,148.295653,1.160366
