,%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
159,1317398080694221643,0,1317398080699630022,world,base_link,-1.5522452468285337,8.162032569292933,0.0080413818400018,0.0027863340249119,0.018590057436752,0.7710389433378011,0.6365104822104086
170,1317398080795087292,0,1317398080799640893,world,base_link,-1.678741474635899,8.79364373954013,0.0156478881900028,-0.000188422132966,0.0204710481833436,0.7712535383135272,0.6361987742225224
181,1317398080896332216,0,1317398080899650096,world,base_link,-1.8088110188255089,9.435772578697652,0.0145645141599999,-0.0010787141759468,0.0197383541424407,0.7716697181589104,0.6357161944044072
193,1317398081007379034,0,1317398081009690999,world,base_link,-1.9578001553891229,10.15652247518301,-0.0047302246100002,0.0011491196145841,0.0163394376574347,0.7719864847673321,0.6354278634414199
204,1317398081108457588,0,1317398081109601974,world,base_link,-2.093859165324829,10.827932783402504,-0.027236938469997,0.0040497460454648,0.0142875012281,0.7722668717760324,0.6351246693546749
215,1317398081219456148,0,1317398081219624996,world,base_link,-2.242673541768454,11.587950445245951,-0.0419692993099971,0.0044817549881219,0.0154340333557842,0.7726810612095749,0.6345909565496847
226,1317398081310346612,0,1317398081319645881,world,base_link,-2.376784532563761,12.29767840867862,-0.0469741821300004,0.0011287833786222,0.0188010189133987,0.7727950492798263,0.6343761182015704
238,1317398081421555370,0,1317398081429598093,world,base_link,-2.5295979662332684,13.09673666814342,-0.0566635131799984,-0.0018728400972039,0.0216026993419349,0.7729140626975065,0.6341401008732591
249,1317398081522367316,0,1317398081529654026,world,base_link,-2.6739512039348483,13.83775057643652,-0.0716400146500007,-0.0026218974749976,0.0228033617243443,0.7730330235503715,0.6339503741210901
260,1317398081623391686,0,1317398081629601955,world,base_link,-2.8197425904218107,14.593855983577669,-0.0938186645499996,-0.0016168690069228,0.0233359193433316,0.7730921641801518,0.633862229736293
272,1317398081734457752,0,1317398081739624023,world,base_link,-2.987557325512171,15.446129443123937,-0.1224441528299991,-0.0002914982671934,0.0227316395646063,0.77299076363124,0.6340098318892677
283,1317398081835498075,0,1317398081839612960,world,base_link,-3.1360501986928284,16.232771772891283,-0.1495971679700005,0.0002083733136548,0.0207600973072285,0.7728303139525327,0.6342730333037867
295,1317398081946536094,0,1317398081949678897,world,base_link,-3.300118688493967,17.115845347288996,-0.1748580932599992,0.0032332323363429,0.0200174588300544,0.7724796036934409,0.634715770584181
306,1317398082047816825,0,1317398082049709081,world,base_link,-3.446290106745437,17.932000023312867,-0.1927490234299966,0.0063870776835563,0.0191648882435184,0.7722664485800229,0.6349775151096899
318,1317398082159114156,0,1317398082159647941,world,base_link,-3.619702164665796,18.85114774107933,-0.2128677368099971,0.0085366552488663,0.0169601041455064,0.7718855412232588,0.6354779237983113
328,1317398082249911858,0,1317398082259574890,world,base_link,-3.7772833495400846,19.70112065412104,-0.2213668823199981,0.008495521867011,0.0162033851235259,0.771821185833116,0.6355763789804562
339,1317398082351152869,0,1317398082359594106,world,base_link,-3.939415968256071,20.56916592735797,-0.2237091064399976,0.0081463899989303,0.0162653829329257,0.7719082649361227,0.6354736061956745
351,1317398082462256532,0,1317398082469732046,world,base_link,-4.120142779662274,21.541111790575087,-0.2257766723599985,0.0081113252846891,0.0154313380520296,0.7719032983879854,0.6355008876042574
362,1317398082563260941,0,1317398082569617033,world,base_link,-4.290864710696042,22.43959934823215,-0.2290573120099992,0.008107609583669,0.0137576799625194,0.7718737582191512,0.6355752467501633
374,1317398082674426596,0,1317398082679593086,world,base_link,-4.476287218858488,23.44884028332308,-0.2318038940399986,0.0072681074222792,0.0120462852237062,0.7719105580194944,0.6355754495296685
385,1317398082775339284,0,1317398082779612064,world,base_link,-4.65128318418283,24.37006625952199,-0.2315216064399976,0.0066583772033844,0.0114371106088018,0.7718953063444128,0.6356119056133268
397,1317398082886512526,0,1317398082889604091,world,base_link,-4.8456655002664775,25.38913988834247,-0.2309036254799963,0.0063392227772019,0.011136114868608,0.7719775470618571,0.63552062754294
408,1317398082987593613,0,1317398082989825963,world,base_link,-5.024436806910671,26.323269291315228,-0.2299499511699991,0.0063705171177798,0.0110893852994664,0.7720354511908267,0.6354507881417005
419,1317398083088508640,0,1317398083089576959,world,base_link,-5.205077373073436,27.26339811226353,-0.226852416989999,0.00572393679187,0.0111507831071521,0.7721527616305528,0.635313315845033
430,1317398083199964332,0,1317398083199584007,world,base_link,-5.405876150471158,28.30640385719016,-0.2235717773399983,0.0047351857352873,0.0115192052141242,0.7722631493074471,0.6351806940934452
441,1317398083290730826,0,1317398083299561023,world,base_link,-5.590516692958772,29.262087770272046,-0.2214279174799998,0.0040510980736668,0.0116833001498329,0.7723762950112423,0.6350448393670426
453,1317398083401733523,0,1317398083409584999,world,base_link,-5.795153469545767,30.321455386001617,-0.2213897704999965,0.0043863271367617,0.0114639441848703,0.7723917395328528,0.6350278252323982
464,1317398083502612745,0,1317398083509615898,world,base_link,-5.98368034651503,31.29149793973193,-0.2235717773399983,0.0044918814326388,0.0106914668508721,0.7724516003004913,0.6349677477880129
475,1317398083603638329,0,1317398083609576940,world,base_link,-6.173770198831335,32.26723936293274,-0.2218170165999993,0.0043071388481964,0.0109616304436132,0.7725491365316547,0.6348457472939036
487,1317398083714712743,0,1317398083719604015,world,base_link,-6.383723258157261,33.35056509822607,-0.21883392334,0.0034560711372346,0.0121876213877103,0.7727761265523054,0.6345522639531116
498,1317398083815604937,0,1317398083819546937,world,base_link,-6.577087497222237,34.342374950647354,-0.2168579101499972,0.0021074501480154,0.0131998629168094,0.7728823145320202,0.6344085829782558
510,1317398083926803984,0,1317398083929575920,world,base_link,-6.792300427216105,35.44194059912115,-0.2181625366199995,0.0010390309833483,0.0140068183343276,0.7730559099217854,0.6341823788073624
521,1317398084027699311,0,1317398084029737949,world,base_link,-6.991176239796914,36.44428795063868,-0.2211685180599971,0.0008232522899044,0.0142365113071464,0.7732181535439232,0.633979756010864
532,1317398084138726136,0,1317398084139569997,world,base_link,-7.203277373220772,37.55629272107035,-0.2344818115199984,0.0016184035168345,0.0139346676367525,0.7733406661633806,0.6338354832808658
543,1317398084229781794,0,1317398084239552021,world,base_link,-7.390346781816333,38.57081989152357,-0.2487335204999965,0.001673785816115,0.0137552317826425,0.7734474903837882,0.6337089013566619
554,1317398084331478799,0,1317398084339576005,world,base_link,-7.586631896789186,39.58599536214024,-0.2540588378899997,0.0014480820812692,0.0140983638399044,0.7736062535408746,0.6335080928273731
566,1317398084442474384,0,1317398084449598073,world,base_link,-7.805500317364931,40.70037410641089,-0.2551422119099982,0.0006279258492754,0.0148416728725842,0.7738617133837221,0.6331803684687967
577,1317398084543423650,0,1317398084549599885,world,base_link,-8.007051781751215,41.71264127688482,-0.2562332153299991,-0.0002565664844119,0.0155553115667618,0.7740364484142684,0.6329498739883955
589,1317398084654298317,0,1317398084659543037,world,base_link,-8.229424980701879,42.82342758821324,-0.2593460082999996,-0.0009151476349805,0.0151074563245975,0.7742070577456611,0.6327514195993661
600,1317398084755337584,0,1317398084759555101,world,base_link,-8.436167405219749,43.82857654104009,-0.2736968994099982,0.000342570290165,0.0135638448317305,0.7743361625098403,0.6326289688186207
612,1317398084866579783,0,1317398084869721889,world,base_link,-8.666971237049438,44.93135823076591,-0.29354095459,0.0016078735396838,0.0115021059596142,0.7743759700554562,0.6326191376348375
623,1317398084967568239,0,1317398084969672918,world,base_link,-8.875848077819683,45.93943351320922,-0.3022689819299984,0.001566943117285,0.0110540533776832,0.7744303257251969,0.6325606873576292
634,1317398085068668279,0,1317398085069590091,world,base_link,-9.08356365095824,46.95075497077778,-0.3074874877899987,0.0005295251823829,0.0118922333390186,0.7743679277941453,0.6326235901332585
645,1317398085169754638,0,1317398085179549932,world,base_link,-9.311915809405036,48.06336999218911,-0.3164672851499972,-0.0006685206765829,0.0123221215555608,0.7743142183660635,0.6326809698707773
656,1317398085271225893,0,1317398085279772996,world,base_link,-9.517063900711946,49.07681894861162,-0.3272018432599992,-0.000481844043807,0.0135520648176844,0.7742751764262369,0.6327037699710779
668,1317398085382657259,0,1317398085389530897,world,base_link,-9.744080637348816,50.18983615422621,-0.3400268554700005,-0.0008552947421505,0.013274913238263,0.774170559528195,0.6328372538885666
679,1317398085483917204,0,1317398085489763975,world,base_link,-9.950594012858346,51.20179892750457,-0.3571548461899994,0.0008552778269442,0.0131831021250462,0.7740206615351576,0.6330225034190147
690,1317398085584922156,0,1317398085589530944,world,base_link,-10.157648937776685,52.2099068579264,-0.3758087158199998,0.0013990820332723,0.0119382477080673,0.7740034908716038,0.6330672293917101
702,1317398085696045278,0,1317398085699522018,world,base_link,-10.38581186113879,53.32188306609169,-0.3888244628899997,0.0025220807068488,0.011639834789808,0.773963430035267,0.6331182846222486
713,1317398085796924959,0,1317398085799509048,world,base_link,-10.597612131386995,54.326256684958935,-0.3994293212900004,0.0040396637137838,0.0112050053251431,0.7739399310130962,0.6331469909556443
725,1317398085907942321,0,1317398085909544944,world,base_link,-10.82648390007671,55.436573303770274,-0.405364990229998,0.0055830840570127,0.0110429324591102,0.7738740209939229,0.6332186687439129
736,1317398086009079926,0,1317398086009665012,world,base_link,-11.037550226901658,56.44363893195987,-0.4057159423799987,0.0052854960700853,0.0121961941180629,0.7738172960945827,0.633269380789247
747,1317398086109992738,0,1317398086119570016,world,base_link,-11.266416436294094,57.56180953606963,-0.4076766967699967,0.0032644973498172,0.0147885338746089,0.7737985184769178,0.6332507363800057
758,1317398086211392795,0,1317398086219512939,world,base_link,-11.476943314890375,58.57830630103126,-0.4151763915999993,0.0013926965124581,0.0171034060023237,0.7737006071820535,0.6333189594080264
769,1317398086312166711,0,1317398086319509029,world,base_link,-11.684289647382684,59.59686991851777,-0.4284744262700002,0.0013388703335864,0.0181712867505295,0.7736395681363852,0.6333639004378186
781,1317398086423407473,0,1317398086429521083,world,base_link,-11.908873453969136,60.71576541662216,-0.4535522460899983,0.0036845446829649,0.0183352767353897,0.7735277690904719,0.6334864104331154
792,1317398086524271682,0,1317398086529572010,world,base_link,-12.110506020137109,61.73396218428388,-0.4749755859299966,0.0054792163355747,0.0180323880116341,0.7734956510904064,0.6335213405365079
804,1317398086635523291,0,1317398086639507055,world,base_link,-12.334934298880398,62.853930686134845,-0.4942092895499996,0.0063693826746318,0.0159438103251634,0.7735307511444223,0.6335261659241908
815,1317398086736539797,0,1317398086739523887,world,base_link,-12.539299724274317,63.87494047638029,-0.510948181149999,0.0083064202435051,0.0147458558698327,0.7735013944057763,0.6335685882126135
826,1317398086837638162,0,1317398086839589118,world,base_link,-12.743871749262324,64.89797170925885,-0.5234985351499972,0.0076959935214926,0.0132213997992232,0.7733695683091197,0.6337708395661891
838,1317398086948733471,0,1317398086949579000,world,base_link,-12.972615474020133,66.02507362235337,-0.5284423828099989,0.004586609205751,0.0125406770810294,0.7730868873378138,0.6341595690838967
848,1317398087039561847,0,1317398087049614906,world,base_link,-13.17787118058186,67.04928035102785,-0.5342788696300005,0.0031863440001152,0.0127769629293837,0.7730592525028533,0.6341971212091269
860,1317398087151298471,0,1317398087159513950,world,base_link,-13.399729168741032,68.17293810006231,-0.5479965209899973,0.0033265905627783,0.0131844178684658,0.7731045186258697,0.6341328789780261
871,1317398087252331965,0,1317398087259489059,world,base_link,-13.600808468298055,69.1962629025802,-0.5570526122999979,0.0034468694038839,0.0140200237054682,0.7730396807281963,0.6341933538332446
883,1317398087363490995,0,1317398087369647026,world,base_link,-13.821612745523453,70.32044351380318,-0.5678329467699967,0.0032774994431875,0.0149695261021317,0.7731256170291556,0.6340677815336186
894,1317398087464446975,0,1317398087469645023,world,base_link,-14.0240790565731,71.34040748747066,-0.5725936889599978,0.0030936534680481,0.0161309882215694,0.7732017475908325,0.6339473779815621
905,1317398087565639802,0,1317398087569519996,world,base_link,-14.228689297684468,72.35456458991393,-0.5741653442400008,0.0027065515637139,0.017229418900821,0.7734051018800896,0.6336721313809069
917,1317398087676890215,0,1317398087679558992,world,base_link,-14.452715759282,73.46852914104238,-0.5815200805599972,0.0033978736463392,0.0171447974540883,0.7735942402429803,0.633440180157391
928,1317398087778056876,0,1317398087779481887,world,base_link,-14.65845758060459,74.47544175293297,-0.5917434692400008,0.0047850069142853,0.0158735082735414,0.7737521961704739,0.6332714065590588
940,1317398087889131086,0,1317398087889482975,world,base_link,-14.885230734595098,75.58334040502086,-0.5992889404300001,0.0054961621650366,0.0148594008960197,0.7739735700379059,0.6330196705389538
950,1317398087980190708,0,1317398087989665985,world,base_link,-15.095343268825673,76.5856939139776,-0.5976257324199992,0.0042694361720153,0.0145887720000985,0.7741507448846374,0.6328187448557946
961,1317398088081010587,0,1317398088089498043,world,base_link,-15.3045339374803,77.58859163103625,-0.594734191889998,0.0024749974562789,0.0155042462134737,0.7743370050197711,0.6325786080748814
973,1317398088191972160,0,1317398088199479103,world,base_link,-15.53471498680301,78.68785851215944,-0.593559265129997,0.0002794567587275,0.0163201543425296,0.7745500615232007,0.6323019663582913
984,1317398088292903737,0,1317398088299508094,world,base_link,-15.742254289914854,79.68543234700337,-0.6022338867200006,-0.0005165221638174,0.0162653821167373,0.7746808393474358,0.6321429962416755
996,1317398088404178626,0,1317398088409467935,world,base_link,-15.96954278612975,80.77650652220473,-0.6177978515599989,0.0004635921434037,0.0155602811619109,0.7748615487502564,0.63193927160831
1007,1317398088505181621,0,1317398088509558916,world,base_link,-16.17450960970018,81.76328302873299,-0.6282424926699974,0.0009317444166118,0.0153126663818637,0.7750525474384239,0.6317105372002508
1019,1317398088616405171,0,1317398088619462966,world,base_link,-16.397867834893987,82.83656236622483,-0.6414794921799967,0.0009682788648642,0.015544823839879,0.7752156688720897,0.6315046220124008
1030,1317398088717587271,0,1317398088719444036,world,base_link,-16.597563282120973,83.80046997312456,-0.6518325805599972,0.0012861232632153,0.0160846505257374,0.7754197489767273,0.6312399249107158
1041,1317398088818606658,0,1317398088819473028,world,base_link,-16.795916719245724,84.75107486499473,-0.662109375,0.0011905850427003,0.0171108350928301,0.7756008010147359,0.630990649134345
1052,1317398088919641146,0,1317398088929492950,world,base_link,-17.012532222783193,85.7765618013218,-0.6704788207999997,0.0001046310450426,0.017930504160187,0.7757535985031301,0.6307811351668264
1063,1317398089021337567,0,1317398089029623031,world,base_link,-17.20626437489409,86.69088209886104,-0.6779022216800001,-0.0001622002671842,0.0186471051228388,0.7760301537265106,0.6304200660423328
1075,1317398089132610500,0,1317398089139467000,world,base_link,-17.418034140835516,87.6729285037145,-0.6836318969699988,0.0001887614516204,0.0190763734787688,0.7767058490242512,0.6295745233374125
1086,1317398089233626270,0,1317398089239500045,world,base_link,-17.6055441518547,88.54605634743348,-0.6891632079999965,0.0006865486374565,0.0192340672234543,0.7776857197972955,0.6283585763975648
1097,1317398089334589559,0,1317398089339464902,world,base_link,-17.792518749600276,89.39659278420731,-0.6942749023399983,0.0010268528015989,0.0189376743808495,0.7787324176475338,0.6270694792183685
1109,1317398089445493366,0,1317398089449558973,world,base_link,-17.99441138736438,90.30988818593325,-0.6989669799799998,0.0012227010777763,0.019043858141902,0.7797550564756197,0.6257938065927534
1120,1317398089546387881,0,1317398089549647092,world,base_link,-18.179645922151398,91.11652232706548,-0.6937408447199971,0.0003571186246208,0.0191624896194312,0.780715804152926,0.6245922706884256
1132,1317398089657617395,0,1317398089659482955,world,base_link,-18.378749361261725,91.97727078106254,-0.6943969726499972,-0.0003291437654553,0.019086914420628,0.7817234715435667,0.6233329731372758
1143,1317398089758627236,0,1317398089759433984,world,base_link,-18.56010698818136,92.73606458725408,-0.6940917968699978,-0.0011568447151014,0.0192460333520723,0.7826068854549014,0.6222175783028753
1154,1317398089859632695,0,1317398089869589090,world,base_link,-18.754179627634585,93.5428677322343,-0.6985092163100006,-0.0019800299143446,0.0189291428319559,0.7835146335509581,0.6210817869207674
1165,1317398089961393002,0,1317398089969526052,world,base_link,-18.930313644814305,94.24960174970327,-0.6982345580999976,-0.0028058092547812,0.0183410043961419,0.7842557956198439,0.6201601261197403
1176,1317398090062522389,0,1317398090069453954,world,base_link,-19.100828910595737,94.92845418630168,-0.6977996826099968,-0.0030510237943883,0.0173591031840203,0.7850846772372237,0.6191376279614872
1188,1317398090173705754,0,1317398090179425954,world,base_link,-19.282313983072527,95.6445812387392,-0.6991729736299988,-0.0021432988782746,0.0155826005907933,0.7859466515069152,0.6180942078791984
1199,1317398090274593760,0,1317398090279436111,world,base_link,-19.44148953049444,96.26695748372003,-0.7032089233400001,-0.0014160781385991,0.013465159234065,0.7867068620161388,0.6171782542071832
1211,1317398090385844386,0,1317398090389451026,world,base_link,-19.608777235262096,96.92009113403036,-0.7012939453099989,-0.0010139488397583,0.0117018220512648,0.7874298329965296,0.6162923797804809
1222,1317398090487039453,0,1317398090489729881,world,base_link,-19.754640537896197,97.48633056180552,-0.6954421996999969,-0.0010494034929064,0.0107004586227737,0.7877393478571432,0.6159148632523607
1233,1317398090587933275,0,1317398090589430093,world,base_link,-19.896603030734692,98.02857515029608,-0.6877746581999986,-0.0019670223149093,0.0099226691187315,0.7875459828442554,0.6161728624068481
1245,1317398090699128780,0,1317398090699426889,world,base_link,-20.047813368728384,98.6032992838882,-0.6757049560499979,-0.0038816910034798,0.0089972610066847,0.7866710389219598,0.6172946284318173
1255,1317398090790035308,0,1317398090799473047,world,base_link,-20.17747263982892,99.10584841156378,-0.666801452629997,-0.0054063190454372,0.0084290853536664,0.7851186275336918,0.6192644531491306
1267,1317398090901476155,0,1317398090909435033,world,base_link,-20.30880959285423,99.636099381838,-0.6596527099599996,-0.0064857886583598,0.0087241740611887,0.7827646391908455,0.622222904564638
1278,1317398091002631496,0,1317398091009524106,world,base_link,-20.41887559252791,100.0990557745099,-0.6549682617200006,-0.0074694929214626,0.0095728948014917,0.7799323865951363,0.6257459857646956
1290,1317398091113731655,0,1317398091119411945,world,base_link,-20.532586532761343,100.58834163891152,-0.6444396972599975,-0.008047600584688,0.0102187757998835,0.7760547329505899,0.6305314141349101
1301,1317398091214589936,0,1317398091219418048,world,base_link,-20.62615958822425,101.01321680052206,-0.6375274658199999,-0.0080533350184154,0.0105328742859233,0.7720179606626255,0.6354624070459864
1313,1317398091325856013,0,1317398091329417943,world,base_link,-20.717858722317036,101.465003750287,-0.6279602050699964,-0.0078601136075941,0.0103780711696961,0.766946622255335,0.6415788282541787
1324,1317398091426858331,0,1317398091429425001,world,base_link,-20.792668807669543,101.86768179899082,-0.6253967285099975,-0.0066446722275636,0.0100058629648451,0.7614568633225314,0.6481042943356637
1335,1317398091527989483,0,1317398091529438972,world,base_link,-20.85983314400073,102.26543412124738,-0.6204910278299991,-0.0050671468238349,0.0088446969247343,0.754956345384038,0.6556958227133618
1346,1317398091639151638,0,1317398091639468908,world,base_link,-20.921158617711622,102.69717549951748,-0.620895385739999,-0.0026665308223023,0.0080523501318335,0.7465487839376487,0.6652766059857704
1357,1317398091730241678,0,1317398091739422082,world,base_link,-20.96643792954273,103.08592764288188,-0.61376953125,-0.0011760651172431,0.0080450587750978,0.7378713969083163,0.674892358472605
1369,1317398091841363194,0,1317398091849543094,world,base_link,-21.002963310224004,103.50531595572828,-0.6109008788999972,-3.5320020491443294e-05,0.0086584194342772,0.7271687844575817,0.6864041006840501
1380,1317398091942450766,0,1317398091949455976,world,base_link,-21.024048713152297,103.88320751395077,-0.6053466796799967,0.0010863172115523,0.009025766883358,0.716450711281166,0.6975784785612256
1392,1317398092053625939,0,1317398092059441089,world,base_link,-21.033178794197735,104.2934094062075,-0.5993881225600006,0.0025057254808893,0.0094535215803096,0.7031408200638257,0.7109833608668459
1403,1317398092154891768,0,1317398092159377098,world,base_link,-21.02806779020466,104.66374850971624,-0.5903930663999972,0.0035735483825013,0.0104512186371549,0.6897524257394464,0.7239610438190067
1415,1317398092266076511,0,1317398092269391059,world,base_link,-21.006265582051128,105.0645364415832,-0.5860595703099989,0.0045508335165522,0.0110500852829244,0.6739181707902863,0.7387093370252059
1426,1317398092367184169,0,1317398092369493961,world,base_link,-20.974680049577728,105.42442416911943,-0.5805358886699992,0.0045545930272589,0.0105634818424621,0.6585598116174866,0.7524404581467298
1437,1317398092468263179,0,1317398092469645977,world,base_link,-20.930822193273343,105.77942946366966,-0.5792922973599985,0.0036056781103153,0.0095930517519935,0.6417095515524113,0.7668792759553824
1449,1317398092579331166,0,1317398092579394102,world,base_link,-20.86404773080721,106.16392700141296,-0.5764312744099982,0.0028983859163868,0.0097830043212423,0.6222294090865531,0.7827684553259215
1459,1317398092670538573,0,1317398092679374933,world,base_link,-20.784177377587184,106.50668618874624,-0.5755996704099999,0.0023423155059707,0.010235298489648,0.6039614026127847,0.7969443998027064
1471,1317398092781756677,0,1317398092789361000,world,base_link,-20.680105009814724,106.87559317843989,-0.5753860473599985,0.0028319053195216,0.0104837617913798,0.5827796669056872,0.8125576477347678
1482,1317398092882643647,0,1317398092889386892,world,base_link,-20.569234828464687,107.20315499743448,-0.576385498039997,0.0034466816716802,0.0098458065316685,0.5632621998327311,0.8262123665975883
1494,1317398092993831120,0,1317398092999448060,world,base_link,-20.43115283350926,107.55778625886887,-0.5791778564399976,0.0040457480900902,0.0083051629752826,0.5412376961691959,0.8408188939574366
1505,1317398093094909050,0,1317398093099374055,world,base_link,-20.29131563671399,107.87717444030568,-0.5850067138599968,0.0039520167747737,0.0058174496927889,0.5203160095850362,0.8539448395604884
1517,1317398093206152196,0,1317398093209357976,world,base_link,-20.118481462006457,108.2263349480927,-0.5967330932599992,0.002930652456349,0.0027127414675592,0.4962023070429209,0.8681977440624878
1528,1317398093307250471,0,1317398093309374094,world,base_link,-19.943817593739368,108.5375749808736,-0.6067047119099982,0.0016137372954443,0.0004762287705271,0.4731544531402473,0.8809778842466212
1539,1317398093408372500,0,1317398093409389019,world,base_link,-19.751343271113,108.83885006513448,-0.6090240478499993,0.0016202448645553,-7.605151324465211e-05,0.4496671258822583,0.8931947407612381
1550,1317398093519569767,0,1317398093519603013,world,base_link,-19.51438517263159,109.15752753103152,-0.6083374023399983,0.0025995704464785,0.0009424613438433,0.4237795694885082,0.9057611332378112
1561,1317398093610430134,0,1317398093619369983,world,base_link,-19.28137924033217,109.43994519999252,-0.6097335815399987,0.0016443946076361,0.0020693803848708,0.3993536661335713,0.9167931407776092
1573,1317398093721258694,0,1317398093729367017,world,base_link,-19.004528912948444,109.73934411955996,-0.6119079589799981,0.0008004175126678,0.0029055173859767,0.3718656285476432,0.9282816768661286
1584,1317398093822068784,0,1317398093829355955,world,base_link,-18.73451882484369,109.99788899347186,-0.6109466552699985,0.000230633384979,0.0038865893058809,0.3467395753489849,0.9379533613771076
1596,1317398093932809289,0,1317398093939351081,world,base_link,-18.41734228353016,110.26845183549447,-0.6077423095699999,-2.858882283579095e-05,0.0059995373854827,0.3181039745051556,0.9480368485126844
1607,1317398094033487241,0,1317398094039438009,world,base_link,-18.11336355702952,110.50400657439604,-0.6071090698199981,-0.0021051879804455,0.0061262280431913,0.2920080371356958,0.9563939270832328
1618,1317398094134333726,0,1317398094139372110,world,base_link,-17.792645421926863,110.7263754811138,-0.612800598139998,-0.0041602772589228,0.0040212640873188,0.266643901864445,0.9637777498608135
1630,1317398094245111368,0,1317398094249499082,world,base_link,-17.420611997600645,110.95533142192288,-0.6262054443299974,-0.0044730864598037,0.0007814633528695,0.2393785338839309,0.9709157009381044
1641,1317398094345829768,0,1317398094349488973,world,base_link,-17.062736177933402,111.1487637157552,-0.6318283080999976,-0.0043372860931156,-0.000635334501503,0.2164413413284699,0.9762857829874152
1653,1317398094456964894,0,1317398094459561109,world,base_link,-16.647406627656892,111.34148032963276,-0.6318664550699964,-0.0014933984594432,-0.0007573048989658,0.1941198523485519,0.980976390732472
1664,1317398094557981062,0,1317398094559371948,world,base_link,-16.250450903200544,111.4997544521466,-0.6318969726499972,0.0019736358503183,-0.0007381017173988,0.1768476716044678,0.9842359783179352
1675,1317398094669307387,0,1317398094669327974,world,base_link,-15.7961149396142,111.66542278788984,-0.6348724365199985,0.0042844046900598,-0.0016629188842773,0.1605004681912553,0.9870250646704084
1686,1317398094760201368,0,1317398094769328117,world,base_link,-15.36571233230643,111.8127485369332,-0.6298675537099996,0.002950091748413,-0.0009641728178237,0.1468720672705633,0.9891506271469096
1697,1317398094861258663,0,1317398094869486093,world,base_link,-14.916389796882868,111.95529268868268,-0.625984191889998,-0.000896718684782,0.0006326635250078,0.1344710870597465,0.9909169099260716
1709,1317398094972370957,0,1317398094979481935,world,base_link,-14.401326394290663,112.10240103537215,-0.6218872070299994,-0.0040120998178423,0.002204591832145,0.1217088187519257,0.99255529129007
1720,1317398095073115012,0,1317398095079386949,world,base_link,-13.911563441273756,112.22359334444629,-0.615440368649999,-0.0028118121355447,0.0036834755246148,0.1106558706142978,0.9938479783242334
