%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1317398079976659297,0,1317398079986659297,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398079986741210,0,1317398079996741210,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398079996930074,0,1317398080006930074,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080007023071,0,1317398080017023071,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080017181634,0,1317398080027181634,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080027268811,0,1317398080037268811,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080037336476,0,1317398080047336476,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080047397808,0,1317398080057397808,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080057484897,0,1317398080067484897,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080067579313,0,1317398080077579313,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080067579313,0,1317398080069680929,world,base_link,-0.8186954471748322,4.464126334525645,-0.006401062009999237,0.007967037165941592,0.01984898376987516,0.7688232792576056,0.6391035201230559
1317398080077681527,0,1317398080087681527,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080087808392,0,1317398080097808392,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080097956267,0,1317398080107956267,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080108105484,0,1317398080118105484,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080118245275,0,1317398080128245275,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080128333548,0,1317398080138333548,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080138436675,0,1317398080148436675,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080148610010,0,1317398080158610010,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080158675140,0,1317398080168675140,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080168883526,0,1317398080178883526,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080178970404,0,1317398080188970404,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080178970404,0,1317398080179646015,world,base_link,-0.9383370915893465,5.081078744493425,-0.0040969848599985426,0.008782965966202117,0.018759558102060925,0.7692302013944026,0.638635917993483
1317398080189100083,0,1317398080199100083,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080199214547,0,1317398080209214547,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080209303022,0,1317398080219303022,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080219364490,0,1317398080229364490,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080229533964,0,1317398080239533964,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080239606291,0,1317398080249606291,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080249709402,0,1317398080259709402,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080259812369,0,1317398080269812369,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080269895507,0,1317398080279895507,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080269895507,0,1317398080279638051,world,base_link,-1.0511732766171917,5.649260878097266,-0.003967285149997224,0.009689936789657792,0.016922364865080745,0.7695994874253931,0.6382290871207279
1317398080280397162,0,1317398080290397162,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080290471713,0,1317398080300471713,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080300587726,0,1317398080310587726,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080310657517,0,1317398080320657517,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080320723039,0,1317398080330723039,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080330783803,0,1317398080340783803,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080340847729,0,1317398080350847729,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080350922911,0,1317398080360922911,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080360995673,0,1317398080370995673,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080371082676,0,1317398080381082676,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080371082676,0,1317398080379646062,world,base_link,-1.165557706495747,6.228106155525893,-0.007377624509999237,0.010645263941384835,0.015167492838940652,0.7699859374762253,0.6377917227476831
1317398080381221779,0,1317398080391221779,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080391324132,0,1317398080401324132,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080401450136,0,1317398080411450136,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080411552550,0,1317398080421552550,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080421655875,0,1317398080431655875,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080431778379,0,1317398080441778379,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080441837789,0,1317398080451837789,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080451955662,0,1317398080461955662,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080462025258,0,1317398080472025258,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080472104800,0,1317398080482104800,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080482173817,0,1317398080492173817,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080482173817,0,1317398080489717960,world,base_link,-1.294504885096103,6.877037771977484,-0.007865905759999237,0.010417231489430837,0.014342173544595384,0.7704014150726126,0.6373126728696273
1317398080492243203,0,1317398080502243203,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080502314478,0,1317398080512314478,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080512399565,0,1317398080522399565,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080522475121,0,1317398080532475121,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080532625262,0,1317398080542625262,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080542711631,0,1317398080552711631,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080552789001,0,1317398080562789001,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080562861215,0,1317398080572861215,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080572945615,0,1317398080582945615,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080583025020,0,1317398080593025020,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080583025020,0,1317398080589646100,world,base_link,-1.4156032832106575,7.481707996688783,-0.0026702880799973627,0.007333910686632057,0.015389910644880083,0.7707660773924712,0.6368901148121285
1317398080593179792,0,1317398080603179792,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080603305653,0,1317398080613305653,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080613391871,0,1317398080623391871,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080623488816,0,1317398080633488816,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080633629213,0,1317398080643629213,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080643741333,0,1317398080653741333,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080653851931,0,1317398080663851931,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080663982252,0,1317398080673982252,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080674084584,0,1317398080684084584,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080684154102,0,1317398080694154102,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080694221643,0,1317398080704221643,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080694221643,0,1317398080699630022,world,base_link,-1.5522452468285337,8.162032569292933,0.008041381840001804,0.0027863340249119225,0.01859005743675209,0.7710389433378011,0.6365104822104086
1317398080704290247,0,1317398080714290247,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080714354600,0,1317398080724354600,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080724417255,0,1317398080734417255,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080734490993,0,1317398080744490993,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080744615046,0,1317398080754615046,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080754702724,0,1317398080764702724,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080764762691,0,1317398080774762691,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080774876487,0,1317398080784876487,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080784944902,0,1317398080794944902,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080795087292,0,1317398080805087292,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080795087292,0,1317398080799640893,world,base_link,-1.678741474635899,8.79364373954013,0.015647888190002845,-0.00018842213296609505,0.02047104818334363,0.7712535383135272,0.6361987742225224
1317398080805190673,0,1317398080815190673,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080815317641,0,1317398080825317641,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080825469288,0,1317398080835469288,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080835598768,0,1317398080845598768,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080845789364,0,1317398080855789364,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080855881078,0,1317398080865881078,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080866035563,0,1317398080876035563,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080876161743,0,1317398080886161743,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080886264530,0,1317398080896264530,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080896332216,0,1317398080906332216,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080896332216,0,1317398080899650096,world,base_link,-1.8088110188255087,9.435772578697652,0.01456451415999993,-0.0010787141759468649,0.019738354142440778,0.7716697181589104,0.6357161944044072
1317398080906397781,0,1317398080916397781,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080916464254,0,1317398080926464254,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080926597135,0,1317398080936597135,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080936675647,0,1317398080946675647,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080946755617,0,1317398080956755617,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080956856874,0,1317398080966856874,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080966980465,0,1317398080976980465,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080977060140,0,1317398080987060140,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080987150926,0,1317398080997150926,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398080997244144,0,1317398081007244144,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081007379034,0,1317398081017379034,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081007379034,0,1317398081009690999,world,base_link,-1.9578001553891227,10.15652247518301,-0.004730224610000278,0.0011491196145841783,0.016339437657434727,0.7719864847673321,0.6354278634414199
1317398081017515447,0,1317398081027515447,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081027593065,0,1317398081037593065,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081037657881,0,1317398081047657881,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081047742106,0,1317398081057742106,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081057836234,0,1317398081067836234,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081067969972,0,1317398081077969972,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081078102452,0,1317398081088102452,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081088172963,0,1317398081098172963,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081098353651,0,1317398081108353651,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081108457588,0,1317398081118457588,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081108457588,0,1317398081109601974,world,base_link,-2.0938591653248295,10.827932783402503,-0.027236938469997085,0.0040497460454648705,0.014287501228100073,0.7722668717760324,0.6351246693546749
1317398081118565517,0,1317398081128565517,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081128653892,0,1317398081138653892,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081138740753,0,1317398081148740753,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081148827436,0,1317398081158827436,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081158914667,0,1317398081168914667,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081168984908,0,1317398081178984908,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081179051939,0,1317398081189051939,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081189197810,0,1317398081199197810,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081199298504,0,1317398081209298504,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081209403800,0,1317398081219403800,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081219456148,0,1317398081219624996,world,base_link,-2.242673541768454,11.587950445245951,-0.041969299309997155,0.004481754988121972,0.01543403335578424,0.7726810612095749,0.6345909565496847
1317398081219456148,0,1317398081229456148,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081229576279,0,1317398081239576279,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081239697995,0,1317398081249697995,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081249818586,0,1317398081259818586,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081259895264,0,1317398081269895264,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081269982915,0,1317398081279982915,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081280120257,0,1317398081290120257,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081290221443,0,1317398081300221443,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081300290139,0,1317398081310290139,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081310346612,0,1317398081320346612,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081310346612,0,1317398081319645881,world,base_link,-2.376784532563761,12.297678408678621,-0.046974182130000486,0.0011287833786222136,0.018801018913398772,0.7727950492798263,0.6343761182015704
1317398081320427930,0,1317398081330427930,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081330525432,0,1317398081340525432,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081340612383,0,1317398081350612383,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081350708238,0,1317398081360708238,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081360807445,0,1317398081370807445,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081370931385,0,1317398081380931385,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081381002855,0,1317398081391002855,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081391075339,0,1317398081401075339,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081401203704,0,1317398081411203704,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081411329746,0,1317398081421329746,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081421555370,0,1317398081431555370,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081421555370,0,1317398081429598093,world,base_link,-2.5295979662332684,13.096736668143421,-0.056663513179998404,-0.001872840097203928,0.021602699341934994,0.7729140626975065,0.6341401008732591
1317398081431636367,0,1317398081441636367,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081441764925,0,1317398081451764925,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081451882613,0,1317398081461882613,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081461955626,0,1317398081471955626,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081472018826,0,1317398081482018826,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081482079838,0,1317398081492079838,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081492146319,0,1317398081502146319,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317398081502193811,0,1317398081512193811,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
