#time(s),x(m),y(m),theta(m)
1317398097159342050, -0.058771,114.392883,0.145152
1317398097259280920, 0.721219,114.509700,0.144348
1317398097369410991, 1.585582,114.639130,0.143670
1317398097469369888, 2.375873,114.758783,0.142963
1317398097579299926, 3.249909,114.895549,0.141929
1317398097679285049, 4.045530,115.023074,0.141217
1317398097789282083, 4.922286,115.155643,0.141244
1317398097889281988, 5.720809,115.280138,0.141286
1317398097989392042, 6.516723,115.403413,0.141369
1317398098099277973, 7.387307,115.533163,0.142463
1317398098199254989, 8.175775,115.645640,0.143689
1317398098309254884, 9.040745,115.771569,0.144328
1317398098409276962, 9.827319,115.885954,0.145495
1317398098509313106, 10.611736,115.999806,0.146616
1317398098619259119, 11.467096,116.123934,0.147199
1317398098719317913, 12.240788,116.239132,0.147270
1317398098829262018, 13.087637,116.367002,0.146529
1317398098929244041, 13.855095,116.481954,0.144735
1317398099039243936, 14.695207,116.605522,0.142666
1317398099139250993, 15.455816,116.718319,0.140660
1317398099239223003, 16.212790,116.830989,0.138727
1317398099349289894, 17.043152,116.953743,0.136581
1317398099449373960, 17.794434,117.063130,0.134590
1317398099559281110, 18.612550,117.177695,0.132499
1317398099659173965, 19.353500,117.279480,0.130762
1317398099769251108, 20.164777,117.385894,0.129704
1317398099869374036, 20.899380,117.481108,0.128489
1317398099969331979, 21.629714,117.574470,0.127133
1317398100079255104, 22.428622,117.678952,0.125674
1317398100179215908, 23.142553,117.773600,0.124329
1317398100289216995, 23.910024,117.873950,0.123365
1317398100389209985, 24.590525,117.963284,0.122521
1317398100499327898, 25.331341,118.059529,0.122219
1317398100599149942, 25.999854,118.144886,0.122182
1317398100699223995, 26.665290,118.231311,0.122056
1317398100809225082, 27.394526,118.325308,0.121836
1317398100909200906, 28.054925,118.407823,0.121752
1317398101019558906, 28.779134,118.499378,0.121418
1317398101119256019, 29.430478,118.584471,0.121113
1317398101229166030, 30.143245,118.677558,0.121209
1317398101329197883, 30.787915,118.757408,0.121276
1317398101429162025, 31.429483,118.836212,0.120485
1317398101539228916, 32.131098,118.926559,0.117034
1317398101639157056, 32.766715,119.008528,0.112076
1317398101749133110, 33.463828,119.087310,0.105939
1317398101849288940, 34.101232,119.152631,0.099831
1317398101959369897, 34.807178,119.225768,0.092086
1317398102059179067, 35.454280,119.290175,0.086040
1317398102159178972, 36.104730,119.346637,0.080790
1317398102269167900, 36.824665,119.403075,0.076092
1317398102369322061, 37.486003,119.454923,0.072265
1317398102479320049, 38.224867,119.508920,0.069228
1317398102579169034, 38.904648,119.555273,0.067428
1317398102689168930, 39.668364,119.611426,0.065412
1317398102789171934, 40.367341,119.662364,0.063987
1317398102889163970, 41.071515,119.709068,0.063331
1317398102999439954, 41.853973,119.756505,0.063125
1317398103099160909, 42.569178,119.797660,0.062494
1317398103209153890, 43.360375,119.847533,0.061737
1317398103309153079, 44.080226,119.896147,0.061183
1317398103409131050, 44.800603,119.943144,0.061297
1317398103519362926, 45.590060,120.001751,0.061105
1317398103619149923, 46.306769,120.065754,0.060157
1317398103729150056, 47.091847,120.128873,0.058304
1317398103829152107, 47.805865,120.186470,0.056122
1317398103939141035, 48.590565,120.240010,0.053814
1317398104039166927, 49.310641,120.286818,0.052044
1317398104139143943, 50.033590,120.332774,0.050013
1317398104249313116, 50.833193,120.384471,0.048226
1317398104349144935, 51.562539,120.427506,0.047031
1317398104459327936, 52.370435,120.476953,0.046262
1317398104559192895, 53.107497,120.521402,0.044904
1317398104669109106, 53.924411,120.568901,0.043778
1317398104769134044, 54.672560,120.608668,0.042687
1317398104869278907, 55.426063,120.650464,0.041055
1317398104979387044, 56.260726,120.693119,0.038873
1317398105079202890, 57.023341,120.728807,0.037133
1317398105189122915, 57.869130,120.770459,0.034815
1317398105289130926, 58.643097,120.804427,0.033242
1317398105399110078, 59.500033,120.837464,0.032994
1317398105499269008, 60.285158,120.868572,0.031895
1317398105599109888, 61.075654,120.899343,0.032115
1317398105709105968, 61.952266,120.930181,0.032499
1317398105809119939, 62.754419,120.962584,0.032662
1317398105919178009, 63.641062,121.000405,0.033410
1317398106019401073, 64.451562,121.034134,0.035084
1317398106129113912, 65.347988,121.070329,0.036830
1317398106229084968, 66.166327,121.105003,0.038511
1317398106329097032, 66.985904,121.142304,0.040210
1317398106439047098, 67.888304,121.183954,0.041744
1317398106539124965, 68.710858,121.222195,0.043869
1317398106649281024, 69.618529,121.270916,0.045635
1317398106749234914, 70.447308,121.315594,0.047338
1317398106859083890, 71.361934,121.365082,0.048203
1317398106959142923, 72.194122,121.409883,0.048775
1317398107059170007, 73.025693,121.455003,0.049476
1317398107169044971, 73.941003,121.505618,0.049949
1317398107269088029, 74.772727,121.550953,0.050628
1317398107379023075, 75.686119,121.598529,0.051730
1317398107479310989, 76.513406,121.643938,0.052479
1317398107589067935, 77.420620,121.692704,0.053272
1317398107689070940, 78.243347,121.739167,0.054145
1317398107789052963, 79.063435,121.788055,0.054484
1317398107899063110, 79.961907,121.843821,0.054459
1317398107999245882, 80.773245,121.894295,0.053418
1317398108109056949, 81.660786,121.949325,0.052180
1317398108209053039, 82.463593,121.996276,0.051553
1317398108309101104, 83.263218,122.041544,0.051070
1317398108419037103, 84.138118,122.088795,0.050535
1317398108519258975, 84.928752,122.131553,0.049955
1317398108629050016, 85.792686,122.176828,0.049454
1317398108729065895, 86.573536,122.218365,0.048912
1317398108838996887, 87.427534,122.264909,0.047678
1317398108939059019, 88.198874,122.306961,0.045635
1317398109039114952, 88.964746,122.346762,0.042598
1317398109149022102, 89.801063,122.387826,0.039379
1317398109249120950, 90.557816,122.423665,0.036062
1317398109359025955, 91.386041,122.460045,0.032717
1317398109459209918, 92.135494,122.490101,0.029820
1317398109569066047, 92.956657,122.520135,0.027110
1317398109669011116, 93.699299,122.548176,0.025349
1317398109769007921, 94.438520,122.574104,0.023872
1317398109879070997, 95.251735,122.595447,0.021091
1317398109979218006, 95.990184,122.610774,0.018385
1317398110089014053, 96.801231,122.631997,0.014480
1317398110188988924, 97.534278,122.647132,0.012251
1317398110299017906, 98.337845,122.657257,0.010663
1317398110398986101, 99.064869,122.670726,0.008295
1317398110499128103, 99.789520,122.684617,0.005880
1317398110608995914, 100.582360,122.693645,0.003731
1317398110709005117, 101.300844,122.701348,0.002106
1317398110818979978, 102.088953,122.712841,-0.001035
1317398110918993949, 102.802691,122.715988,-0.003229
1317398111029184103, 103.586957,122.714064,-0.007765
1317398111128999948, 104.297143,122.709876,-0.013213
1317398111228981971, 105.004415,122.704406,-0.019103
1317398111339011907, 105.779158,122.694240,-0.027962
1317398111439091920, 106.481596,122.679143,-0.038023
1317398111549127101, 107.251991,122.651662,-0.050740
1317398111649096965, 107.950734,122.619276,-0.062860
1317398111758955001, 108.716702,122.571423,-0.075684
1317398111859013080, 109.411483,122.519547,-0.086791
1317398111959144115, 110.104025,122.459560,-0.097174
1317398112069015026, 110.862662,122.382783,-0.107096
1317398112168961048, 111.549297,122.304762,-0.114984
1317398112279045104, 112.300781,122.218163,-0.122181
1317398112378962039, 112.981776,122.133836,-0.127095
1317398112489134073, 113.725655,122.031991,-0.129730
1317398112588917016, 114.396862,121.936085,-0.130902
1317398112688978910, 115.065589,121.846000,-0.132049
1317398112798954010, 115.793798,121.745914,-0.131962
1317398112898983955, 116.452382,121.657746,-0.130473
1317398113009196043, 117.173242,121.559935,-0.129759
1317398113108952999, 117.823793,121.470567,-0.127983
1317398113218939065, 118.533426,121.373270,-0.125866
1317398113318962097, 119.173075,121.291186,-0.124365
1317398113418941020, 119.807203,121.209647,-0.122155
1317398113529006004, 120.499331,121.118893,-0.117545
1317398113628945112, 121.123686,121.040514,-0.112285
1317398113738946914, 121.805326,120.957179,-0.106157
1317398113839015960, 122.420098,120.886549,-0.101332
1317398113938957929, 123.030077,120.820058,-0.097207
1317398114049021005, 123.696676,120.750647,-0.092907
1317398114148957967, 124.299444,120.687011,-0.089081
1317398114258953094, 124.956205,120.620646,-0.084728
1317398114358923912, 125.547631,120.566011,-0.081320
1317398114459085941, 126.133575,120.516809,-0.077721
1317398114568952083, 126.770832,120.465630,-0.072769
1317398114668926954, 127.345677,120.419835,-0.067370
1317398114778913974, 127.973510,120.376862,-0.060188
1317398114878925085, 128.539904,120.344167,-0.051795
1317398114989095926, 129.158469,120.307764,-0.040238
1317398115088913917, 129.716249,120.279535,-0.027954
1317398115188954114, 130.270519,120.259608,-0.015079
1317398115298909902, 130.876483,120.247674,0.001504
1317398115398967027, 131.424807,120.244564,0.019434
1317398115508955955, 132.023571,120.246915,0.041909
1317398115608917951, 132.564125,120.264000,0.063548
1317398115708894014, 133.100082,120.294580,0.084989
1317398115818923950, 133.686537,120.343210,0.107785
1317398115918890953, 134.216639,120.397301,0.126862
1317398116029107093, 134.797475,120.471950,0.143616
1317398116128880023, 135.323078,120.550845,0.153464
1317398116238957881, 135.899763,120.648033,0.156824
1317398116338898897, 136.422655,120.738346,0.151325
1317398116438916921, 136.944868,120.823277,0.139598
1317398116549053907, 137.518485,120.909271,0.125432
1317398116648926973, 138.036534,120.975211,0.113198
1317398116758816957, 138.603499,121.041154,0.100416
1317398116858896970, 139.115467,121.096455,0.087227
1317398116969033956, 139.675969,121.152511,0.070040
1317398117068907976, 140.181706,121.191829,0.053513
1317398117178860902, 140.734890,121.221401,0.037079
1317398117278862953, 141.235208,121.239096,0.023135
1317398117388855934, 141.781989,121.253668,0.007900
1317398117489075899, 142.274100,121.260417,-0.005357
1317398117588876962, 142.761164,121.261985,-0.017619
1317398117698880910, 143.291727,121.251705,-0.029306
1317398117798906087, 143.770992,121.235893,-0.039268
1317398117908869028, 144.294207,121.216221,-0.047245
1317398118009074926, 144.764819,121.195454,-0.052174
1317398118108831882, 145.232277,121.179034,-0.055391
1317398118218900918, 145.746122,121.157427,-0.057997
1317398118318847894, 146.208544,121.136215,-0.058292
1317398118428880929, 146.715011,121.109722,-0.059569
1317398118528871059, 147.172584,121.092449,-0.062720
1317398118638895988, 147.681375,121.062592,-0.065402
1317398118738822937, 148.150645,121.037503,-0.069149
1317398118838891029, 148.629238,121.010904,-0.074584
1317398118949023008, 149.164548,120.976919,-0.080439
1317398119048919916, 149.658021,120.938009,-0.085989
1317398119158813953, 150.209510,120.889886,-0.091930
1317398119258817911, 150.720966,120.845460,-0.097691
1317398119368927955, 151.291373,120.793635,-0.103832
1317398119469036102, 151.817140,120.739562,-0.109158
1317398119568861007, 152.347113,120.680870,-0.114497
1317398119678812980, 152.935297,120.613468,-0.119673
1317398119778817892, 153.475142,120.552477,-0.123673
1317398119888828992, 154.073703,120.483805,-0.128073
1317398119988944053, 154.621294,120.414761,-0.130957
1317398120098840951, 155.221044,120.331349,-0.133999
1317398120198870897, 155.768432,120.254601,-0.135881
1317398120298783063, 156.314813,120.181789,-0.137401
1317398120408823966, 156.914514,120.098676,-0.137635
1317398120508840084, 157.456180,120.022139,-0.136935
1317398120618829965, 158.051475,119.940644,-0.135911
1317398120718780040, 158.588892,119.868297,-0.133737
1317398120818806886, 159.124159,119.797988,-0.131380
1317398120928786993, 159.709373,119.722345,-0.128348
1317398121028953075, 160.233258,119.658698,-0.125757
1317398121138824939, 160.799219,119.592034,-0.121941
1317398121238832950, 161.303918,119.534383,-0.118174
1317398121348943948, 161.844514,119.475529,-0.114132
1317398121448985099, 162.323307,119.424859,-0.110037
1317398121548960924, 162.789734,119.375350,-0.105495
1317398121658735036, 163.284202,119.323493,-0.099451
1317398121758857965, 163.717563,119.280675,-0.092671
1317398121868901014, 164.175141,119.241243,-0.083142
1317398121968935966, 164.576571,119.211819,-0.072307
1317398122068800926, 164.968453,119.187012,-0.059281
1317398122178770065, 165.394933,119.164948,-0.042347
1317398122278727054, 165.777071,119.150563,-0.024163
1317398122388772964, 166.192493,119.140531,-0.000207
1317398122488883018, 166.565612,119.140249,0.024655
1317398122598814964, 166.970665,119.154295,0.054587
1317398122698764085, 167.333161,119.178010,0.084087
1317398122798773050, 167.690573,119.212230,0.114716
1317398122908744096, 168.078142,119.261353,0.147838
1317398123008874893, 168.425871,119.316651,0.177303
1317398123108761072, 168.770443,119.378609,0.207286
1317398123218775033, 169.144300,119.456333,0.240727
1317398123318802118, 169.479938,119.538745,0.272006
1317398123428745031, 169.843449,119.641471,0.308212
1317398123528796911, 170.172637,119.745592,0.342594
1317398123628724098, 170.502147,119.861935,0.378983
1317398123738751888, 170.867078,120.006929,0.421064
1317398123838749885, 171.199221,120.154329,0.461564
1317398123948913097, 171.560867,120.340108,0.508382
1317398124048886060, 171.887054,120.528100,0.552776
1317398124158791065, 172.247126,120.752566,0.603596
1317398124258730888, 172.574386,120.975608,0.649986
1317398124358743906, 172.900590,121.220251,0.696851
1317398124468950986, 173.256958,121.513773,0.749674
1317398124568777084, 173.573368,121.810668,0.796571
1317398124678714036, 173.911134,122.167655,0.848343
1317398124778728961, 174.212171,122.518027,0.895820
1317398124878768920, 174.508216,122.892670,0.942715
1317398124988904953, 174.824052,123.336286,0.992954
1317398125088722944, 175.102668,123.765161,1.037580
1317398125198730945, 175.396097,124.270247,1.084063
1317398125298708915, 175.651423,124.756512,1.123358
1317398125408719062, 175.917382,125.322665,1.163254
1317398125508753061, 176.147186,125.862356,1.195981
1317398125608696937, 176.367547,126.428579,1.225305
1317398125718750953, 176.595746,127.074413,1.253619
1317398125818686008, 176.792469,127.684789,1.275301
1317398125928726911, 177.001077,128.379292,1.295820
1317398126028887033, 177.182950,129.030438,1.313266
1317398126138741970, 177.376342,129.767002,1.332222
1317398126238676071, 177.543148,130.456158,1.349315
1317398126338727951, 177.700533,131.162847,1.366454
1317398126448894977, 177.860550,131.959285,1.384425
1317398126548891067, 177.996231,132.700347,1.398540
1317398126658674955, 178.136265,133.532379,1.408781
1317398126758707046, 178.256251,134.302493,1.412986
1317398126868824958, 178.385748,135.161226,1.414982
1317398126968785047, 178.509083,135.956063,1.415603
1317398127078665971, 178.648478,136.844983,1.415713
1317398127178668022, 178.778508,137.666104,1.415547
1317398127278708934, 178.910274,138.499059,1.415303
1317398127388673067, 179.057465,139.429048,1.414712
1317398127488828897, 179.191187,140.282510,1.413777
1317398127598665952, 179.340334,141.229112,1.412790
1317398127698646068, 179.477746,142.092610,1.411883
1317398127808661937, 179.630959,143.042972,1.411279
1317398127908657073, 179.770529,143.906436,1.410806
1317398128008815050, 179.915296,144.770760,1.410407
1317398128118702888, 180.072591,145.722330,1.409782
1317398128218631029, 180.216185,146.588175,1.409367
1317398128328646898, 180.373422,147.541271,1.409129
1317398128428632974, 180.519399,148.409461,1.409258
1317398128538692951, 180.676751,149.366844,1.409611
1317398128648690938, 180.833604,150.324701,1.409910
1317398128738640069, 180.961959,151.108656,1.410906
1317398128848777055, 181.115152,152.067625,1.412018
1317398128948854923, 181.253427,152.939946,1.413282
1317398129058686971, 181.403173,153.899106,1.414491
1317398129158643007, 181.539243,154.769919,1.415889
1317398129258641958, 181.673719,155.640382,1.417255
1317398129368784904, 181.819557,156.598198,1.418912
1317398129468877077, 181.950972,157.467516,1.420367
1317398129578649997, 182.093500,158.421411,1.421931
1317398129678679943, 182.221069,159.285941,1.423539
1317398129788619995, 182.359346,160.232341,1.425428
1317398129888622999, 182.483624,161.087632,1.427214
1317398129988841056, 182.603484,161.936018,1.429102
1317398130098617076, 182.731693,162.861328,1.430853
1317398130198611974, 182.845171,163.693728,1.432786
1317398130308640956, 182.968534,164.597386,1.435581
1317398130408596038, 183.073333,165.407021,1.437601
1317398130508645057, 183.177621,166.202219,1.439939
1317398130618592023, 183.288423,167.059933,1.442702
1317398130718599081, 183.383238,167.824333,1.445043
1317398130828594923, 183.482544,168.647789,1.447706
1317398130928600072, 183.570925,169.377329,1.450205
1317398131038654088, 183.663577,170.161143,1.453555
1317398131138592958, 183.742681,170.853097,1.457834
1317398131238636970, 183.816119,171.524584,1.462211
1317398131348711967, 183.889066,172.236974,1.466379
1317398131448767900, 183.951033,172.860710,1.469989
1317398131558667898, 184.014372,173.519220,1.473265
1317398131658592939, 184.067682,174.095075,1.475175
1317398131768584966, 184.121103,174.702067,1.475478
1317398131868740081, 184.169982,175.230408,1.477224
1317398131968730926, 184.215800,175.740446,1.478628
1317398132078665018, 184.264277,176.280916,1.479106
1317398132178564071, 184.304442,176.755678,1.479842
1317398132288574934, 184.347929,177.263562,1.481720
1317398132388555049, 184.387436,177.717764,1.484386
1317398132498584032, 184.430245,178.212056,1.488961
1317398132598514080, 184.467436,178.657777,1.495449
1317398132698513984, 184.501464,179.098854,1.505257
1317398132808595895, 184.532031,179.576873,1.520036
1317398132908560037, 184.551687,180.003268,1.537377
1317398133018965959, 184.564429,180.461670,1.561075
1317398133118560075, 184.566159,180.871844,1.586289
1317398133218555927, 184.557895,181.277446,1.614793
1317398133328547954, 184.537529,181.716916,1.650440
1317398133428538084, 184.505380,182.111235,1.685481
1317398133538579940, 184.451062,182.536309,1.726502
1317398133638617038, 184.387714,182.915672,1.766970
1317398133738522052, 184.308835,183.286261,1.809387
1317398133848697900, 184.205170,183.686731,1.857752
1317398133948620080, 184.097222,184.044576,1.903989
1317398134058567047, 183.961839,184.428262,1.957330
1317398134158540964, 183.823847,184.766366,2.007706
1317398134258532047, 183.671355,185.094128,2.060020
1317398134368642091, 183.484306,185.441251,2.117573
1317398134468615055, 183.298100,185.741743,2.171458
1317398134578505992, 183.077448,186.056242,2.232269
1317398134678519964, 182.861767,186.328234,2.287735
1317398134778517961, 182.633531,186.586438,2.343197
1317398134888510942, 182.370020,186.856382,2.405511
1317398134988751888, 182.118861,187.088421,2.462373
1317398135098500967, 181.825677,187.319973,2.524155
1317398135198568105, 181.548956,187.513063,2.580043
1317398135298501968, 181.263629,187.691635,2.636125
1317398135408507108, 180.941187,187.866178,2.696784
1317398135508527994, 180.638786,187.998531,2.750826
1317398135618500947, 180.298034,188.125400,2.809858
1317398135718494892, 179.979009,188.226153,2.862608
1317398135828490018, 179.617246,188.323139,2.917784
1317398135928469896, 179.278785,188.393122,2.964792
1317398136028642892, 178.934430,188.446646,3.007817
1317398136138467073, 178.547940,188.488317,3.050073
1317398136238488912, 178.189856,188.518978,3.083980
1317398136348638057, 177.785223,188.545015,3.117078
1317398136448723077, 177.405619,188.551956,3.141323
1317398136558487892, 176.978543,188.540943,-3.117223
1317398136658483028, 176.577212,188.520032,-3.097906
1317398136768469095, 176.120230,188.486325,-3.082002
1317398136868627071, 175.689898,188.456276,-3.068342
1317398136968692064, 175.245534,188.426036,-3.052901
1317398137078497886, 174.740674,188.380126,-3.035353
1317398137178469896, 174.263271,188.330139,-3.017564
1317398137288453102, 173.718252,188.255148,-3.000021
1317398137388470888, 173.205476,188.171210,-2.985721
1317398137498646974, 172.623180,188.066750,-2.970763
1317398137598520994, 172.076918,187.965335,-2.959328
1317398137708458900, 171.456952,187.844482,-2.950769
1317398137808461904, 170.875144,187.726991,-2.945988
1317398137908462047, 170.276566,187.603764,-2.942519
1317398138018816947, 169.597725,187.461797,-2.939916
1317398138118447065, 168.965162,187.325960,-2.938910
1317398138228452920, 168.248730,187.172490,-2.940640
1317398138328448057, 167.579777,187.030278,-2.946141
1317398138438482046, 166.822925,186.873829,-2.955067
1317398138538476943, 166.116680,186.737612,-2.964111
1317398138648526906, 165.319425,186.590843,-2.974450
1317398138748543977, 164.576948,186.461797,-2.984026
1317398138848465919, 163.815807,186.337891,-2.993537
1317398138958472013, 162.959461,186.210395,-3.005019
1317398139058487892, 162.162691,186.102187,-3.015327
