#time(s),x(m),y(m),theta(m)
1317398093209357976, -5739.685244,-3978.147029,1.906652
1317398093309374094, -5771.235006,-3960.686676,2.005242
1317398093409389019, -5801.809298,-3941.406201,2.098534
1317398093519603013, -5834.194948,-3917.610677,2.194998
1317398093619369983, -5862.931158,-3894.164228,2.276970
1317398093729367017, -5893.436621,-3866.259722,2.360792
1317398093829355955, -5919.806590,-3839.003220,2.431602
1317398093939351081, -5947.440369,-3806.936643,2.502818
1317398094039438009, -5971.525230,-3776.166282,2.562132
1317398094139372110, -5994.285924,-3743.663061,2.616076
1317398094249499082, -6017.745555,-3705.918049,2.669318
1317398094349488973, -6037.578209,-3669.570730,2.712949
1317398094459561109, -6057.349010,-3627.349443,2.755957
1317398094559371948, -6073.589547,-3586.957078,2.791446
1317398094669327974, -6090.596062,-3540.681565,2.826895
1317398094769328117, -6105.721059,-3496.803439,2.856376
1317398094869486093, -6120.353849,-3450.960505,2.883394
1317398094979481935, -6135.449525,-3398.373484,2.910234
1317398095079386949, -6147.874158,-3348.339239,2.932388
1317398095179339885, -6158.896506,-3296.305121,2.952558
1317398095289328098, -6170.077257,-3236.624697,2.972631
1317398095389322996, -6180.515625,-3180.383595,2.989473
1317398095499511957, -6191.835439,-3116.122818,3.006695
1317398095599435091, -6201.159432,-3055.647123,3.021655
1317398095699315071, -6209.721926,-2993.024950,3.036300
1317398095809330940, -6219.670554,-2922.407347,3.052443
1317398095909323930, -6229.330169,-2856.441430,3.067277
1317398096019680976, -6240.763051,-2782.122314,3.083821
1317398096119311094, -6250.956289,-2712.916250,3.098860
1317398096219324111, -6261.337734,-2642.226208,3.114030
1317398096329293966, -6273.036667,-2562.846051,3.130772
1317398096429306030, -6284.527238,-2489.248261,-3.137121
1317398096539365053, -6297.195384,-2407.020466,-3.120236
1317398096639317035, -6308.735198,-2331.315389,-3.104960
1317398096739305973, -6320.236586,-2255.119807,-3.089803
1317398096849419116, -6332.685512,-2170.465775,-3.073299
1317398096949486970, -6343.838959,-2092.507411,-3.058442
1317398097059369087, -6356.027162,-2005.791947,-3.042281
1317398097159342050, -6367.613556,-1926.120970,-3.027770
1317398097259280920, -6379.382324,-1845.812202,-3.013344
1317398097369410991, -6392.419807,-1756.799829,-2.997522
1317398097469369888, -6404.475121,-1675.396943,-2.983231
1317398097579299926, -6418.270036,-1585.347789,-2.967629
1317398097679285049, -6431.141614,-1503.367517,-2.953509
1317398097789282083, -6444.501910,-1413.014554,-2.937973
1317398097889281988, -6457.062974,-1330.708250,-2.923844
1317398097989392042, -6469.502143,-1248.664356,-2.909692
1317398098099277973, -6482.585328,-1158.915893,-2.894037
1317398098199254989, -6493.912087,-1077.623551,-2.879672
1317398098309254884, -6506.603882,-988.432153,-2.863795
1317398098409276962, -6518.133380,-907.313265,-2.849243
1317398098509313106, -6529.612318,-826.406813,-2.834576
1317398098619259119, -6542.132660,-738.172576,-2.818392
1317398098719317913, -6553.763641,-658.352227,-2.803656
1317398098829262018, -6566.684540,-570.972499,-2.787546
1317398098929244041, -6578.300834,-491.775925,-2.773075
1317398099039243936, -6590.788195,-405.073791,-2.757382
1317398099139250993, -6602.192859,-326.568269,-2.743315
1317398099239223003, -6613.590543,-248.428750,-2.729446
1317398099349289894, -6626.014676,-162.706018,-2.714413
1317398099449373960, -6637.087903,-85.141572,-2.700943
1317398099559281110, -6648.679346,-0.670612,-2.686380
1317398099659173965, -6658.976456,75.838636,-2.673318
1317398099769251108, -6669.732710,159.614780,-2.659041
1317398099869374036, -6679.357029,235.480309,-2.646176
1317398099969331979, -6688.795804,310.911366,-2.633468
1317398100079255104, -6699.378119,393.432610,-2.619654
1317398100179215908, -6708.978236,467.173702,-2.607226
1317398100289216995, -6719.168868,546.437137,-2.593655
1317398100389209985, -6728.250232,616.710428,-2.581404
1317398100499327898, -6738.038194,693.212678,-2.567946
1317398100599149942, -6746.717477,762.254974,-2.555749
1317398100699223995, -6755.511590,830.984368,-2.543535
1317398100809225082, -6765.079429,906.308967,-2.530132
1317398100909200906, -6773.474318,974.528131,-2.517960
1317398101019558906, -6782.796973,1049.345691,-2.504561
1317398101119256019, -6791.471448,1116.643347,-2.492486
1317398101229166030, -6800.964871,1190.288042,-2.479164
1317398101329197883, -6809.100612,1256.898036,-2.467033
1317398101429162025, -6817.132195,1323.194385,-2.454988
1317398101539228916, -6826.355977,1395.705633,-2.442107
1317398101639157056, -6834.730090,1461.400452,-2.430907
1317398101749133110, -6842.758495,1533.449646,-2.419257
1317398101849288940, -6849.400026,1599.338800,-2.409258
1317398101959369897, -6856.840786,1672.329451,-2.399121
1317398102059179067, -6863.387767,1739.249128,-2.390533
1317398102159178972, -6869.103024,1806.517150,-2.382454
1317398102269167900, -6874.795905,1880.979214,-2.374085
1317398102369322061, -6880.022266,1949.391341,-2.366847
1317398102479320049, -6885.448571,2025.835510,-2.359232
1317398102579169034, -6890.090960,2096.179536,-2.352500
1317398102689168930, -6895.730085,2175.231775,-2.345305
1317398102789171934, -6900.839876,2247.589799,-2.338906
1317398102889163970, -6905.502463,2320.490724,-2.332573
1317398102999439954, -6910.215953,2401.502090,-2.325612
1317398103099160909, -6914.291947,2475.563258,-2.319380
1317398103209153890, -6919.253686,2557.506434,-2.312589
1317398103309153079, -6924.105530,2632.066538,-2.306471
1317398103409131050, -6928.790328,2706.683214,-2.300343
1317398103519362926, -6934.668058,2788.456721,-2.293607
1317398103619149923, -6941.134644,2862.701989,-2.287604
1317398103729150056, -6947.489523,2944.029968,-2.281191
1317398103829152107, -6953.290740,3018.000217,-2.275578
1317398103939141035, -6958.648002,3099.293701,-2.269660
1317398104039166927, -6963.322126,3173.902274,-2.264454
1317398104139143943, -6967.904317,3248.816568,-2.259454
1317398104249313116, -6973.061672,3331.679515,-2.254141
1317398104349144935, -6977.332475,3407.269155,-2.249446
1317398104459327936, -6982.245367,3491.007114,-2.244348
1317398104559192895, -6986.655781,3567.411339,-2.239864
1317398104669109106, -6991.355338,3652.100907,-2.235052
1317398104769134044, -6995.266031,3729.670477,-2.230782
1317398104869278907, -6999.384233,3807.802016,-2.226671
1317398104979387044, -7003.562694,3894.352738,-2.222390
1317398105079202890, -7007.035083,3973.440450,-2.218684
1317398105189122915, -7011.101460,4061.164954,-2.214857
1317398105289130926, -7014.386564,4141.439364,-2.211533
1317398105399110078, -7017.542607,4230.327732,-2.207904
1317398105499269008, -7020.518184,4311.775662,-2.204709
1317398105599109888, -7023.454677,4393.787132,-2.201503
1317398105709105968, -7026.363236,4484.743907,-2.197928
1317398105809119939, -7029.458658,4567.981672,-2.194662
1317398105919178009, -7033.086399,4659.993282,-2.190985
1317398106019401073, -7036.311061,4744.106744,-2.187469
1317398106129113912, -7039.760512,4837.150227,-2.183428
1317398106229084968, -7043.077139,4922.094894,-2.179578
1317398106329097032, -7046.665817,5007.174039,-2.175556
1317398106439047098, -7050.676338,5100.855115,-2.170967
1317398106539124965, -7054.356698,5186.250919,-2.166576
1317398106649281024, -7059.096735,5280.493528,-2.161549
1317398106749234914, -7063.442693,5366.554930,-2.156818
1317398106859083890, -7068.257461,5461.539646,-2.151523
1317398106959142923, -7072.612176,5547.968128,-2.146642
1317398107059170007, -7076.999953,5634.337377,-2.141693
1317398107169044971, -7081.930457,5729.409834,-2.136205
1317398107269088029, -7086.340836,5815.800660,-2.131140
1317398107379023075, -7090.954604,5910.678375,-2.125453
1317398107479310989, -7095.375785,5996.617236,-2.120190
1317398107589067935, -7100.120095,6090.863572,-2.114343
1317398107689070940, -7104.657452,6176.337264,-2.108929
1317398107789052963, -7109.450716,6261.541902,-2.103481
1317398107899063110, -7114.936530,6354.892620,-2.097490
1317398107999245882, -7119.905900,6439.188841,-2.092139
1317398108109056949, -7125.326174,6531.404999,-2.086409
1317398108209053039, -7129.934846,6614.815026,-2.081254
1317398108309101104, -7134.371193,6697.894858,-2.076144
1317398108419037103, -7138.990771,6788.798972,-2.070588
1317398108519258975, -7143.174830,6870.946341,-2.065582
1317398108629050016, -7147.601109,6960.712394,-2.060152
1317398108729065895, -7151.668537,7041.845634,-2.055260
1317398108838996887, -7156.238634,7130.580797,-2.050019
1317398108939059019, -7160.371485,7210.725613,-2.045453
1317398109039114952, -7164.276742,7290.299201,-2.041190
1317398109149022102, -7168.296501,7377.190813,-2.036862
1317398109249120950, -7171.800277,7455.814506,-2.033253
1317398109359025955, -7175.342239,7541.862040,-2.029657
1317398109459209918, -7178.249673,7619.722515,-2.026669
1317398109569066047, -7181.138054,7705.035628,-2.023691
1317398109669011116, -7183.846139,7782.191200,-2.021158
1317398109769007921, -7186.335123,7858.988416,-2.018771
1317398109879070997, -7188.323249,7943.469830,-2.016449
1317398109979218006, -7189.705520,8020.187468,-2.014608
1317398110089014053, -7191.691764,8104.455098,-2.013018
1317398110188988924, -7193.067641,8180.608006,-2.011793
1317398110299017906, -7193.899804,8264.084906,-2.010620
1317398110398986101, -7195.107793,8339.610706,-2.009791
1317398110499128103, -7196.363301,8414.883552,-2.009202
1317398110608995914, -7197.094201,8497.233341,-2.008792
1317398110709005117, -7197.708758,8571.861787,-2.008581
1317398110818979978, -7198.705972,8653.719396,-2.008695
1317398110918993949, -7198.851493,8727.843548,-2.009018
1317398111029184103, -7198.451845,8809.290605,-2.009874
1317398111128999948, -7197.840002,8883.043951,-2.011193
1317398111228981971, -7197.099269,8956.491068,-2.013103
1317398111339011907, -7195.858477,9036.938129,-2.016179
1317398111439091920, -7194.125635,9109.870072,-2.019985
1317398111549127101, -7191.090064,9189.850999,-2.025568
1317398111649096965, -7187.564377,9262.385210,-2.031852
1317398111758955001, -7182.415406,9341.886439,-2.040167
1317398111859013080, -7176.866288,9413.988342,-2.048851
1317398111959144115, -7170.476017,9485.846349,-2.058581
1317398112069015026, -7162.325677,9564.549381,-2.070347
1317398112168961048, -7154.063877,9635.771481,-2.081840
1317398112279045104, -7144.901631,9713.706207,-2.095290
1317398112378962039, -7135.993202,9784.315718,-2.107989
1317398112489134073, -7125.247652,9861.423748,-2.122282
1317398112588917016, -7115.138533,9930.989193,-2.135343
1317398112688978910, -7105.645931,10000.283569,-2.148556
1317398112798954010, -7095.106351,10075.720766,-2.163069
1317398112898983955, -7085.824906,10143.934689,-2.176120
1317398113009196043, -7075.533418,10218.581282,-2.190421
1317398113108952999, -7066.136520,10285.936007,-2.203188
1317398113218939065, -7055.909450,10359.391796,-2.217032
1317398113318962097, -7047.286807,10425.590888,-2.229471
1317398113418941020, -7038.725961,10491.203611,-2.241684
1317398113529006004, -7029.200325,10562.800557,-2.254622
1317398113628945112, -7020.975644,10627.375472,-2.265843
1317398113738946914, -7012.231588,10697.860214,-2.277521
1317398113839015960, -7004.822606,10761.420399,-2.287661
1317398113938957929, -6997.849352,10824.474933,-2.297376
1317398114049021005, -6990.570437,10893.368988,-2.307602
1317398114148957967, -6983.900552,10955.654777,-2.316504
1317398114258953094, -6976.946617,11023.509050,-2.325824
1317398114358923912, -6971.225418,11084.606507,-2.333954
1317398114459085941, -6966.075649,11145.124563,-2.341738
1317398114568952083, -6960.720828,11210.927072,-2.349733
1317398114668926954, -6955.930674,11270.276244,-2.356468
1317398114778913974, -6951.434540,11335.089413,-2.363088
1317398114878925085, -6948.013024,11393.551443,-2.368268
1317398114989095926, -6944.200861,11457.384679,-2.372701
1317398115088913917, -6941.240235,11514.938614,-2.375492
1317398115188954114, -6939.141926,11572.125086,-2.377000
1317398115298909902, -6937.869222,11634.640579,-2.376835
1317398115398967027, -6937.512183,11691.204467,-2.374890
1317398115508955955, -6937.710439,11752.970870,-2.370281
1317398115608917951, -6939.441529,11808.735346,-2.363928
1317398115708894014, -6942.571874,11864.026452,-2.355432
1317398115818923950, -6947.568997,11924.531462,-2.343572
1317398115918890953, -6953.133768,11979.228785,-2.330890
1317398116029107093, -6960.828632,12039.169904,-2.315061
1317398116128880023, -6968.972281,12093.422168,-2.299750
1317398116238957881, -6979.018592,12152.955060,-2.282487
1317398116338898897, -6988.361345,12206.943358,-2.267363
1317398116438916921, -6997.152070,12260.864805,-2.253401
1317398116549053907, -7006.060546,12320.094917,-2.239586
1317398116648926973, -7012.892526,12373.588012,-2.228281
1317398116758816957, -7019.732844,12432.136816,-2.217246
1317398116858896970, -7025.475718,12485.007985,-2.208516
1317398116969033956, -7031.309439,12542.891399,-2.200802
1317398117068907976, -7035.408796,12595.114434,-2.195458
1317398117178860902, -7038.502298,12652.231689,-2.191381
1317398117278862953, -7040.365031,12703.889530,-2.189067
1317398117388855934, -7041.916018,12760.341436,-2.188198
1317398117489075899, -7042.657499,12811.140606,-2.188735
1317398117588876962, -7042.867885,12861.411469,-2.190494
1317398117698880910, -7041.855514,12916.159912,-2.193717
1317398117798906087, -7040.267984,12965.609061,-2.197645
1317398117908869028, -7038.292192,13019.588214,-2.202840
1317398118009074926, -7036.201432,13068.127538,-2.208069
1317398118108831882, -7034.570618,13116.338698,-2.213594
1317398118218900918, -7032.411557,13169.325708,-2.219978
1317398118318847894, -7030.288505,13216.998710,-2.225804
1317398118428880929, -7027.625918,13269.213711,-2.232359
1317398118528871059, -7025.918540,13316.380057,-2.238630
1317398118638895988, -7022.898206,13368.828543,-2.245826
1317398118738822937, -7020.362112,13417.214745,-2.252736
1317398118838891029, -7017.663551,13466.571541,-2.260199
1317398118949023008, -7014.195285,13521.782752,-2.269058
1317398119048919916, -7010.199974,13572.683947,-2.277648
1317398119158813953, -7005.241826,13629.578511,-2.287751
1317398119258817911, -7000.660165,13682.354577,-2.297520
1317398119368927955, -6995.306691,13741.216181,-2.308953
1317398119469036102, -6989.710931,13795.472514,-2.319881
1317398119568861007, -6983.631105,13850.163445,-2.331310
1317398119678812980, -6976.643530,13910.860756,-2.344469
1317398119778817892, -6970.320496,13966.573277,-2.356836
1317398119888828992, -6963.198927,14028.340559,-2.370926
1317398119988944053, -6956.034297,14084.843183,-2.384037
1317398120098840951, -6947.373432,14146.716322,-2.398763
1317398120198870897, -6939.406176,14203.185871,-2.412355
1317398120298783063, -6931.852390,14259.547126,-2.426083
1317398120408823966, -6923.230573,14321.394610,-2.441228
1317398120508840084, -6915.293159,14377.245997,-2.454924
1317398120618829965, -6906.846797,14438.618052,-2.469873
1317398120718780040, -6899.353060,14494.011726,-2.483240
1317398120818806886, -6892.075348,14549.171697,-2.496381
1317398120928786993, -6884.249589,14609.465584,-2.510497
1317398121028953075, -6877.677690,14663.421836,-2.523094
1317398121138824939, -6870.805905,14721.692853,-2.536492
1317398121238832950, -6864.877770,14773.636358,-2.548310
1317398121348943948, -6858.846157,14829.246941,-2.560877
1317398121448985099, -6853.671458,14878.477063,-2.571885
1317398121548960924, -6848.630362,14926.411993,-2.582432
1317398121658735036, -6843.371097,14977.195468,-2.593349
1317398121758857965, -6839.055024,15021.671267,-2.602628
1317398121868901014, -6835.119538,15068.597144,-2.611777
1317398121968935966, -6832.218689,15109.736725,-2.619010
1317398122068800926, -6829.797474,15149.878163,-2.624930
1317398122178770065, -6827.673864,15193.550377,-2.629587
1317398122278727054, -6826.328247,15232.665353,-2.632003
1317398122388772964, -6825.440549,15275.172938,-2.632025
1317398122488883018, -6825.543346,15313.342796,-2.629557
1317398122598814964, -6827.137407,15354.771627,-2.623556
1317398122698764085, -6829.712536,15391.836509,-2.615152
1317398122798773050, -6833.366158,15428.372093,-2.603679
1317398122908744096, -6838.562793,15467.985674,-2.587421
1317398123008874893, -6844.379044,15503.520296,-2.569668
1317398123108761072, -6850.873628,15538.731187,-2.548963
1317398123218775033, -6858.998826,15576.932069,-2.522479
1317398123318802118, -6867.593420,15611.228641,-2.495272
1317398123428745031, -6878.287664,15648.374326,-2.461386
1317398123528796911, -6889.106711,15682.021943,-2.427109
1317398123628724098, -6901.176126,15715.717487,-2.389238
1317398123738751888, -6916.199168,15753.059857,-2.342909
1317398123838749885, -6931.456848,15787.070209,-2.296754
1317398123948913097, -6950.683094,15824.126048,-2.240749
1317398124048886060, -6970.127509,15857.569754,-2.185486
1317398124158791065, -6993.335595,15894.521442,-2.119148
1317398124258730888, -7016.391081,15928.138637,-2.054189
1317398124358743906, -7041.681738,15961.679568,-1.984494
1317398124468950986, -7072.037636,15998.368146,-1.901875
1317398124568777084, -7102.762691,16030.984902,-1.822356
1317398124678714036, -7139.734469,16065.845870,-1.729092
1317398124778728961, -7176.039568,16096.956279,-1.639497
1317398124878768920, -7214.886813,16127.595972,-1.545188
1317398124988904953, -7260.929523,16160.336070,-1.435828
1317398125088722944, -7305.480175,16189.267923,-1.332258
1317398125198730945, -7358.007941,16219.794120,-1.213003
1317398125298708915, -7408.632315,16246.408340,-1.100692
1317398125408719062, -7467.647373,16274.187906,-0.972722
1317398125508753061, -7523.969094,16298.243426,-0.853083
1317398125608696937, -7583.129340,16321.359900,-0.730622
1317398125718750953, -7650.695410,16345.357284,-0.592656
1317398125818686008, -7714.632712,16366.095975,-0.465209
1317398125928726911, -7787.478807,16388.141941,-0.322615
1317398126028887033, -7855.863271,16407.410527,-0.191078
1317398126138741970, -7933.325351,16427.953437,-0.044727
1317398126238676071, -8005.899302,16445.722709,0.090115
1317398126338727951, -8080.418708,16462.537893,0.226832
1317398126448894977, -8164.522346,16479.695228,0.379350
1317398126548891067, -8242.887531,16494.293577,0.519198
1317398126658674955, -8331.003377,16509.415876,0.673860
1317398126758707046, -8412.674971,16522.418360,0.815204
1317398126868824958, -8503.869556,16536.490796,0.971018
1317398126968785047, -8588.392701,16549.909560,1.112522
1317398127078665971, -8683.052734,16565.102531,1.268082
1317398127178668022, -8770.612539,16579.297667,1.409640
1317398127278708934, -8859.551688,16593.708548,1.551228
1317398127388673067, -8958.990966,16609.836280,1.706795
1317398127488828897, -9050.371251,16624.516506,1.848393
1317398127598665952, -9151.865662,16640.910879,2.003570
1317398127698646068, -9244.573903,16656.031756,2.144730
1317398127808661937, -9346.750317,16672.911245,2.299994
1317398127908657073, -9439.709573,16688.308253,2.441067
1317398128008815050, -9532.882205,16704.289521,2.582331
1317398128118702888, -9635.601914,16721.680355,2.737249
1317398128218631029, -9729.196253,16737.576065,2.878084
1317398128328646898, -9832.362568,16755.007539,3.033111
1317398128428632974, -9926.465509,16771.205829,-3.109168
1317398128538692951, -10030.380013,16788.700245,-2.954027
1317398128648690938, -10134.493304,16806.165733,-2.798939
1317398128738640069, -10219.813811,16820.476295,-2.672030
1317398128848777055, -10324.320153,16837.588775,-2.516514
1317398128948854923, -10419.514783,16853.057995,-2.375076
1317398129058686971, -10524.329580,16869.838260,-2.219720
1317398129158643007, -10619.618297,16885.105611,-2.078193
1317398129258641958, -10714.993667,16900.217412,-1.936469
1317398129368784904, -10820.082589,16916.633726,-1.780186
1317398129468877077, -10915.590512,16931.447688,-1.638018
1317398129578649997, -11020.535465,16947.538421,-1.481929
1317398129678679943, -11115.776648,16961.962500,-1.339532
1317398129788619995, -11220.181727,16977.618956,-1.182820
1317398129888622999, -11314.663990,16991.707357,-1.040095
1317398129988841056, -11408.507043,17005.317626,-0.896873
1317398130098617076, -11511.004358,17019.895597,-0.739800
1317398130198611974, -11603.332832,17032.815085,-0.596528
1317398130308640956, -11703.705475,17046.872440,-0.438573
1317398130408596038, -11793.756901,17058.836293,-0.294877
1317398130508645057, -11882.318161,17070.744059,-0.150813
1317398130618592023, -11977.977456,17083.407979,0.007808
1317398130718599081, -12063.346884,17094.259857,0.152322
1317398130828594923, -12155.441417,17105.636645,0.311564
1317398130928600072, -12237.142700,17115.762663,0.456592
1317398131038654088, -12325.047133,17126.382183,0.616562
1317398131138592958, -12402.755326,17135.452602,0.762256
1317398131238636970, -12478.269123,17143.876573,0.908541
1317398131348711967, -12558.499916,17152.247957,1.069953
1317398131448767900, -12628.845802,17159.355409,1.217034
1317398131558667898, -12703.223320,17166.613446,1.378946
1317398131658592939, -12768.358359,17172.714114,1.526353
1317398131768584966, -12837.118032,17178.816894,1.688644
1317398131868740081, -12897.049500,17184.386142,1.836595
1317398131968730926, -12954.983852,17189.596379,1.984445
1317398132078665018, -13016.469600,17195.099491,2.147049
1317398132178564071, -13070.553526,17199.648051,2.294884
1317398132288574934, -13128.495899,17204.568941,2.457889
1317398132388555049, -13180.380183,17209.038277,2.606298
1317398132498584032, -13236.926167,17213.884301,2.770127
1317398132598514080, -13287.979763,17218.092205,2.919567
1317398132698513984, -13338.568527,17221.938491,3.070093
1317398132808595895, -13393.476187,17225.380592,-3.045764
1317398132908560037, -13442.519630,17227.570304,-2.892082
1317398133018965959, -13495.325071,17228.953506,-2.719730
