%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1317357630333711468,0,1317357630333711468,world,6.140978086506948,8.501357331406325,-0.023216247560000625,0.007944987495392778,0.006187516226046467,0.7348648421530853,0.6781388173404993
1317357630443881710,0,1317357630443881710,world,6.093419291777536,9.084754470270127,-0.0159072875899966,0.006830135046095284,0.006339214063931196,0.7383746695050026,0.6743263386919437
1317357630543749181,0,1317357630543749181,world,6.0415131349582225,9.631125356536359,-0.007904052729998057,0.00542960859728071,0.006089660543697448,0.7405962314812473,0.671900779357129
1317357630653735687,0,1317357630653735687,world,5.9819624030496925,10.249079935718328,-0.005622863770000208,0.005082736471990416,0.006372346235569853,0.7421906372940483,0.6701392518771486
1317357630753729843,0,1317357630753729843,world,5.924383662175387,10.827857539989054,-0.006782531740000763,0.005887658379358245,0.007222679280775298,0.7427539187718596,0.6694996523762059
1317357630863713531,0,1317357630863713531,world,5.856201125541702,11.481348066590726,-0.00406646727999771,0.005922556289252745,0.008686152889249033,0.742511093709145,0.6697512596433352
1317357630964064511,0,1317357630964064511,world,5.792318269377574,12.091328960377723,0.003280639650000694,0.004685424881644752,0.009384481233263214,0.742034136727372,0.6702800297166287
1317357631063717383,0,1317357631063717383,world,5.727210080018267,12.713768902700394,0.006752014159999931,0.0036260321017906228,0.008770789192673767,0.7414261472943765,0.6709673563269318
1317357631173708160,0,1317357631173708160,world,5.65322040184401,13.414815000258386,0.002998352049999653,0.004067361507368803,0.0071679955322455245,0.7408389682675902,0.671632116196531
1317357631273706416,0,1317357631273706416,world,5.5880474504083395,14.0675561982207,-0.0005874633800004858,0.004034895342259549,0.006944352874050253,0.7404423596069707,0.6720718768721089
1317357631383729338,0,1317357631383729338,world,5.516079673077911,14.803620222955942,-0.002609252930000139,0.00330460537979758,0.007945912477062413,0.7398876072653084,0.6726754571659408
1317357631483760716,0,1317357631483760716,world,5.449532265076414,15.48726080590859,-0.0010147094699988202,0.0017638920121549493,0.008783075100384754,0.7392833700931264,0.67333486838311
1317357631593772842,0,1317357631593772842,world,5.377237558597699,16.25483762472868,0.0014877319400028455,0.0001715938003699095,0.009469001096125688,0.7386250052045517,0.6740500057565353
1317357631693825257,0,1317357631693825257,world,5.3118353022728115,16.966196779627353,-0.005523681639999722,0.00017440197151752206,0.00871058184127472,0.7380345167439368,0.6747067121664658
1317357631793725771,0,1317357631793725771,world,5.246114265872166,17.69020569231361,-0.01704406737999875,0.0004315283677252882,0.007006484001375645,0.7374206196778572,0.6753973294580985
1317357631903828696,0,1317357631903828696,world,5.174022929742932,18.50085524050519,-0.025047302239997293,0.0002770805915626763,0.006261040375597605,0.7368514730703117,0.6760256128534425
1317357632003767676,0,1317357632003767676,world,5.1123826410621405,19.253017598297447,-0.028053283689999375,0.0003970989300520031,0.0078980087168749,0.7363073371977845,0.676601041204827
1317357632113703960,0,1317357632113703960,world,5.044844247866422,20.087789624929428,-0.02896881102999771,0.0004606158488212786,0.009525734751100735,0.7358840113496035,0.6770404493459072
1317357632213674031,0,1317357632213674031,world,4.981873241951689,20.855390587821603,-0.030288696290000416,-8.353525500546122e-05,0.01055014602501952,0.7354391407764944,0.6775086402804347
1317357632313836302,0,1317357632313836302,world,4.919047984760255,21.627896541263908,-0.03625488280999889,0.0012934956762192269,0.00920425113997011,0.7352122270346053,0.6777732584343407
1317357632423827962,0,1317357632423827962,world,4.852195099927485,22.485861474182457,-0.04348754883000083,0.004702530946424782,0.0070402864174383805,0.7350450567313023,0.6779654011413379
1317357632523663961,0,1317357632523663961,world,4.792748789535835,23.27627786900848,-0.04886627196999882,0.007636276050861126,0.006629944058003382,0.7350258462964883,0.6779636689425138
1317357632633685624,0,1317357632633685624,world,4.726290041813627,24.15443955734372,-0.04638671875,0.008267362277034639,0.007089638884147943,0.7351954278113764,0.6777677114371264
1317357632733682328,0,1317357632733682328,world,4.661157093010843,24.959651256911457,-0.032852172849999306,0.004876139833667959,0.009566741924811682,0.7351398772282278,0.6778304077113481
1317357632833697207,0,1317357632833697207,world,4.594937684945762,25.768699515145272,-0.024299621579999098,0.00204188607585352,0.011447656687873283,0.7352431321748972,0.6777037099258467
1317357632943883455,0,1317357632943883455,world,4.518344440031797,26.66021471004933,-0.02038574217999667,-0.000960641650077405,0.01280823182265866,0.7353406291485128,0.6775759628917382
1317357633043678989,0,1317357633043678989,world,4.4472321793437,27.47065331414342,-0.021385192869999514,-0.0019143098127631486,0.012492273142319616,0.7354542801925413,0.6774564785107229
1317357633153689055,0,1317357633153689055,world,4.369907173328102,28.361196795012802,-0.02861022948999903,-0.0007337760441886725,0.011189600688801897,0.7356087623557829,0.6773138143833591
1317357633253672565,0,1317357633253672565,world,4.3011032631620765,29.16939449775964,-0.0370178222599975,0.0004912955579565296,0.010170827883662673,0.7357640354303651,0.6771614261430284
1317357633353674513,0,1317357633353674513,world,4.2316991437692195,29.978248591534793,-0.041030883790000416,-0.00045673735307950577,0.01002354383885536,0.7357517149172365,0.6771770329509458
1317357633463915026,0,1317357633463915026,world,4.155628887936473,30.866545365191996,-0.03870391844999688,-0.0019142623304865861,0.010588052181279832,0.7356693842362132,0.6772553328311619
1317357633563663789,0,1317357633563663789,world,4.084809449501336,31.67400663951412,-0.0411300659200009,-0.0018565359089783235,0.00995534376378828,0.7356759509024815,0.6772579565192963
1317357633673797881,0,1317357633673797881,world,4.0087997789960355,32.558435645885766,-0.04959106444999861,-0.00014126070222079783,0.007834693544077136,0.7355414150833274,0.6774344428206325
1317357633773659817,0,1317357633773659817,world,3.941665023099631,33.362475355155766,-0.05483245848999729,0.001057705138578971,0.005934144233565792,0.7354267814526616,0.6775773876940067
1317357633873661077,0,1317357633873661077,world,3.874994322191924,34.16651197941974,-0.05135345459000007,0.0008847659540550646,0.0060570411369792135,0.7352867803965537,0.6777284707137081
1317357633983723037,0,1317357633983723037,world,3.8030656524933875,35.05159569950774,-0.04065704344999688,0.00013258243452383186,0.007436236408620098,0.7350117740269199,0.6780135521151278
1317357634083645262,0,1317357634083645262,world,3.7379195948597044,35.85614174650982,-0.033714294429998404,-0.0012736859514506553,0.00908081120667047,0.734852193117502,0.6781652975951538
1317357634193636296,0,1317357634193636296,world,3.6658171438612044,36.74155210936442,-0.029441833489997293,-0.0030863233175313855,0.011320517233347264,0.734621426424391,0.6783757663243448
1317357634293816681,0,1317357634293816681,world,3.601343129063025,37.54401809722185,-0.02812194823999903,-0.004510753840983529,0.012569558387887049,0.7346555161563717,0.6783088764587522
1317357634393815862,0,1317357634393815862,world,3.537506522843614,38.3451552670449,-0.03292083739999896,-0.004217947571130146,0.012517707874539064,0.7345682024768849,0.6784062734215633
1317357634503686555,0,1317357634503686555,world,3.4664340117014945,39.224974242504686,-0.04491424559999757,-0.002801343669088282,0.01128058446046916,0.7345188371174247,0.6784887462644786
1317357634603643870,0,1317357634603643870,world,3.400999078527093,40.02298586349934,-0.05327606200999924,-0.001376508583163857,0.009523128015105195,0.734405002063614,0.6786432849449489
1317357634713641467,0,1317357634713641467,world,3.3267949970904738,40.90084980940446,-0.05988311766999743,-0.0018426143907094023,0.007123266009739455,0.7342756827106518,0.6788115243816709
1317357634813767630,0,1317357634813767630,world,3.2600883580744267,41.697761522606015,-0.06539154051999674,-0.0022332590568551274,0.005339522269184258,0.7344267903253489,0.6786632388072362
1317357634913886629,0,1317357634913886629,world,3.1965368094388396,42.492956407833844,-0.06404113768999764,-0.001283545701340176,0.005251064993200375,0.7346432620658211,0.6784320572674605
1317357635023729150,0,1317357635023729150,world,3.129683611448854,43.36502317059785,-0.06423187256000062,0.0014688270054800552,0.005392530046884426,0.7351088922461126,0.6779260134466111
1317357635123551246,0,1317357635123551246,world,3.0666272605303675,44.15607884014025,-0.06406402588000049,0.003753420945253527,0.006051873562423014,0.7353477004853711,0.6776525998241791
1317357635233615169,0,1317357635233615169,world,2.9967404261697084,45.024400615133345,-0.05532836913999972,0.0027812517394225737,0.007607530555209742,0.7359373597759421,0.6770011762202699
1317357635333605138,0,1317357635333605138,world,2.932379658333957,45.81179115315899,-0.043235778810000625,0.0010471037180053927,0.010391921406019746,0.736509645184053,0.6763464009619294
1317357635433763063,0,1317357635433763063,world,2.868022986454889,46.59561906429008,-0.03520202635999681,0.00029957885694903083,0.012446628034939615,0.7370889865634626,0.6756810028333754
1317357635543609172,0,1317357635543609172,world,2.79589323932305,47.45234944252297,-0.034164428709999584,0.0010858111929078137,0.012298703538903893,0.7377066861638064,0.6750084503874975
1317357635643605235,0,1317357635643605235,world,2.7237377332057804,48.22603181004524,-0.03518676758000083,0.000854010465094836,0.009966223224409798,0.7380312001425711,0.6746924430263638
1317357635743639519,0,1317357635743639519,world,2.6503279716707766,48.996468822006136,-0.038185119630000486,0.0008914054187749967,0.007213957653579236,0.7384431413640408,0.6742765687637078
1317357635853582292,0,1317357635853582292,world,2.5668791707139462,49.839368543587625,-0.04048919676999674,-0.00016333044629729594,0.005066698166225391,0.738832391955746,0.6738701644158231
1317357635953733267,0,1317357635953733267,world,2.49179241922684,50.60401793010533,-0.03479003905999889,-0.0014708925695041902,0.004730640505903164,0.7391380973787938,0.6735356935743715
1317357636063600705,0,1317357636063600705,world,2.4122885931283236,51.441413403023034,-0.0283203125,-0.0019343260270429075,0.0054200039073203825,0.7394749446421147,0.6731594819855151
1317357636163633070,0,1317357636163633070,world,2.3390688041690737,52.19779398944229,-0.025527954099999306,-0.0024208350031919594,0.004679502216199114,0.7397677907806631,0.6728416288699688
1317357636263578389,0,1317357636263578389,world,2.2657114807516336,52.95056132413447,-0.019752502439999375,-0.002760296539261434,0.0042072019012959734,0.7399519689806879,0.6726408877081294
1317357636373584103,0,1317357636373584103,world,2.187761106295511,53.7732269493863,-0.014099121089998334,-0.0028328160990157077,0.005301272195715153,0.7401448135688735,0.6724206470752914
1317357636473640262,0,1317357636473640262,world,2.1171334551181644,54.51826737029478,-0.006889343259999237,-0.003299877960370974,0.0065440885871539236,0.740246192698278,0.6722959615420234
1317357636583663679,0,1317357636583663679,world,2.0361392875202,55.332361123058945,-0.00019073485999854256,-0.005230906794982218,0.007909423817005415,0.7402280694926985,0.6722889882811541
1317357636683621682,0,1317357636683621682,world,1.964314668206498,56.06584053253755,0.0025329589900024985,-0.006104420841351578,0.008733952721259479,0.7403698484694028,0.6721152740367146
1317357636783596818,0,1317357636783596818,world,1.8949356540106237,56.79283942049369,0.0009689331100020127,-0.00593031497987484,0.008842318211274708,0.740611199474289,0.6718494593181903
1317357636893618122,0,1317357636893618122,world,1.818314298056066,57.58525752602145,-0.0005798339799980567,-0.004961459979060289,0.008426849248745892,0.740782234996035,0.6716740671195324
1317357636993850046,0,1317357636993850046,world,1.7474076875951141,58.29429372260347,-0.001876831049997918,-0.0036009549769044245,0.007352863449310436,0.7408268359863739,0.6716461625028227
1317357637103592345,0,1317357637103592345,world,1.6705203230958432,59.06281352415681,-0.001396179200000347,-0.0026523731938991597,0.006327306217393586,0.7408070141879157,0.6716828848812935
1317357637203598576,0,1317357637203598576,world,1.6023467557970434,59.746677483897656,0.0005493164100016656,-0.0019356360757447348,0.0053475325714594886,0.740408446454176,0.6721331636124593
1317357637303629825,0,1317357637303629825,world,1.5361449709162116,60.41670550359413,0.005500793460001319,-0.0023623038107881866,0.004383851111597124,0.7396752113434704,0.6729456018833387
1317357637413754895,0,1317357637413754895,world,1.4674566891044378,61.13640691945329,0.014846801760000972,-0.003133341331394973,0.004460707250016566,0.738284200730824,0.6744677332639263
1317357637513618246,0,1317357637513618246,world,1.4101954454090446,61.775197142735124,0.022819519050003123,-0.00316864299944273,0.005146856998355192,0.7363870460640136,0.676533508374638
1317357637623595998,0,1317357637623595998,world,1.3525419307406992,62.462463504169136,0.03248596192000264,-0.003472108693819925,0.006083223287577495,0.7338144685896781,0.6793138188967601
1317357637723597431,0,1317357637723597431,world,1.3037460769992322,63.073291022796184,0.0399246215799991,-0.004237457817214801,0.006262473853751038,0.7309827197768793,0.6823540787304454
1317357637823522181,0,1317357637823522181,world,1.2591914818622172,63.66990084480494,0.045799255369999514,-0.005494784289293725,0.006166718878635034,0.7270709623181218,0.6865126325696318
1317357637933747536,0,1317357637933747536,world,1.2197018708102405,64.30968095222488,0.048812866209999584,-0.007103880511043168,0.005733740292069238,0.721738779940759,0.6921053334815249
1317357638033577257,0,1317357638033577257,world,1.1934128173161298,64.87309219641611,0.05071258545000035,-0.007949215214396043,0.005721875618376182,0.7156190490065973,0.6984221122041999
1317357638143615296,0,1317357638143615296,world,1.1780080716125667,65.47263651015237,0.05290985108000257,-0.008411296325817908,0.005717011451853054,0.7074899557505143,0.7066502164340669
1317357638243560573,0,1317357638243560573,world,1.1781582897529006,65.99689995264634,0.055969238279999445,-0.008321780280220278,0.006183105475857674,0.698847313351187,0.7151957422981975
1317357638353567260,0,1317357638353567260,world,1.1973948103841394,66.55073292599991,0.05852508545000035,-0.007187284291328841,0.006754854295142607,0.6878657247622758,0.7257709415409492
1317357638453630731,0,1317357638453630731,world,1.2282132194377482,67.03328210487962,0.06249237061000201,-0.006548781220900636,0.007363775459308413,0.6760324591910333,0.7368059462271117
1317357638553572432,0,1317357638553572432,world,1.2715855080168694,67.4989687348716,0.06519317627000021,-0.006036659298019713,0.007900268919191614,0.6627162979165957,0.7488045492458268
1317357638663552866,0,1317357638663552866,world,1.3368073941674083,67.99653764395043,0.06864929200000347,-0.005508943502171291,0.008158695729426837,0.6465153661123877,0.7628374457288065
1317357638763546547,0,1317357638763546547,world,1.413549586897716,68.44111869717017,0.07228088379000042,-0.0052014913341706746,0.009195825354406377,0.6297633329231805,0.7767152153713993
1317357638873513253,0,1317357638873513253,world,1.5200637562666088,68.9204850657843,0.07711791991999917,-0.0036057151493391715,0.010313934415814756,0.6094756511497158,0.7927294949923069
1317357638973591693,0,1317357638973591693,world,1.6419635268393904,69.34445747360587,0.08010864258000083,0.00033455797900635567,0.011899570470062322,0.5897091382221862,0.807527968921717
1317357639083500005,0,1317357639083500005,world,1.7998442112002522,69.7995234313421,0.07975006104000215,0.004017812897261011,0.012664765829467857,0.5665756938563429,0.8239025694930261
1317357639183539742,0,1317357639183539742,world,1.9640716649591923,70.20402961829677,0.07477569579999965,0.0072273784354771175,0.013448044443624482,0.5442669344471546,0.8387731631192603
1317357639293597533,0,1317357639293597533,world,2.164969071978703,70.63920378265902,0.06896972657000333,0.007605796096427588,0.01374808991187397,0.5190273356853432,0.8546132263783943
1317357639393712727,0,1317357639393712727,world,2.3687562372069806,71.0216518305242,0.06610870362000298,0.008293400233920657,0.014385587618585004,0.49638808777823673,0.8679418993765042
1317357639493769198,0,1317357639493769198,world,2.5938277940731496,71.38780235825107,0.06622314452999944,0.011192096934705634,0.016723704037817824,0.4741135363360588,0.8802337242757609
1317357639603553315,0,1317357639603553315,world,2.865312130888924,71.7686473573558,0.07012939452999944,0.016399710827220384,0.02037832010185567,0.44917824114747196,0.8930591700633689
1317357639703588849,0,1317357639703588849,world,3.122774804709479,72.10297591192648,0.0682220459000007,0.018221429370749484,0.019770872551915432,0.42587752945389074,0.9043812370988648
1317357639813688748,0,1317357639813688748,world,3.421178727177903,72.46221598656848,0.057846069340001804,0.01829790956275555,0.015963154956568935,0.39944322644039626,0.9164362896788582
1317357639913719132,0,1317357639913719132,world,3.7152912749443203,72.78119556745514,0.04016113282000333,0.01915367899696585,0.010336621964158393,0.37431609956012074,0.927045710004285
1317357640023540497,0,1317357640023540497,world,4.068041155347601,73.12359282467514,0.023185729979999792,0.018694548278396176,0.0051907384418041855,0.3454308925860899,0.9382436083162371
1317357640123538867,0,1317357640123538867,world,4.417253238847479,73.42303468892351,0.018409729010002707,0.01835004766515716,0.0036624630420337765,0.3185029045703116,0.9477371797578836
1317357640223507396,0,1317357640223507396,world,4.795342453755438,73.70858507277444,0.01424407959000007,0.018795036659948118,0.0028248932666194108,0.2914699632063321,0.9563911475560001
1317357640333545361,0,1317357640333545361,world,5.24153340770863,74.00993467401713,0.00968933106000236,0.01757574607144819,0.0011170422429707659,0.26185834809263125,0.964945620696243
1317357640433576639,0,1317357640433576639,world,5.674970489926636,74.2671106630005,0.0153427124100034,0.016595429222606147,0.001962282032818944,0.23626621042311852,0.9715446561998268
1317357640543560524,0,1317357640543560524,world,6.1820000149309635,74.53152174549177,0.01542663575000347,0.013330295230903915,0.0019271957018669645,0.21070429817690672,0.9774570516782621
1317357640643508569,0,1317357640643508569,world,6.665726668899879,74.75651636952534,0.008255004890003192,0.010768957377038788,0.0006838789558296704,0.18924569779992678,0.9818704740090741
1317357640743517906,0,1317357640743517906,world,7.175395020982251,74.96460991213098,0.0061569213900014574,0.00842977040987011,0.0008593766429657722,0.17044009053083123,0.9853316071163375
1317357640853522035,0,1317357640853522035,world,7.760024496586993,75.17420750577003,0.01147460938000222,0.007727802721339952,0.0022129538284621423,0.15349230980925027,0.9881171462584151
1317357640953718974,0,1317357640953718974,world,8.313330871751532,75.35045081796125,0.014671325690002845,0.008309072042230713,0.0030952146074236936,0.1411822365469237,0.9899439151042546
1317357641063513762,0,1317357641063513762,world,8.94097682624124,75.53184260148555,0.014152526860002013,0.00838236668018601,0.004326925910094731,0.12953375077862228,0.9915301412716758
1317357641163541363,0,1317357641163541363,world,9.530240587657318,75.68892378127202,0.015274047849999306,0.007126466065292689,0.0056716759465540965,0.12042893006254055,0.992680169227415
1317357641263570618,0,1317357641263570618,world,10.134196164319292,75.84005398442969,0.012931823729999792,0.005157099923763029,0.005932934215338149,0.11275938158476839,0.9935912270529533
1317357641373514528,0,1317357641373514528,world,10.816772214137018,75.99729033606127,0.01110839844000111,0.002835013636433829,0.006851892240191036,0.10537502019485132,0.9944049071627434
1317357641473535024,0,1317357641473535024,world,11.454153115861118,76.12965098116547,0.005027771000001735,0.0035708907778059847,0.00685157934639281,0.0988534692222009,0.9950720055464571
1317357641573462793,0,1317357641573462793,world,12.106475702254102,76.2544221682474,-0.0029449462900004164,0.003536365169254262,0.006792288796433021,0.09214767832756263,0.995715905423397
1317357641683479385,0,1317357641683479385,world,12.842644773423672,76.38785015186295,-0.01180267334000007,0.003265401296010443,0.007123585780689409,0.08428648433290845,0.9964107487571575
1317357641783536911,0,1317357641783536911,world,13.528188938042149,76.49958786414936,-0.018127441399997224,0.002585567360542206,0.007395845519841924,0.07725896029834409,0.9969802753134535
1317357641893711519,0,1317357641893711519,world,14.295742408605292,76.61439179023728,-0.023742675779999445,0.0023533123080300223,0.006106308637451529,0.07039725497780813,0.9974975696249061
1317357641993512662,0,1317357641993512662,world,15.005822278093547,76.70991464843974,-0.031066894529999445,0.0015224940858712599,0.004001238908236582,0.0648978346413693,0.9978827301631283
1317357642093627784,0,1317357642093627784,world,15.727361971978098,76.79931011097506,-0.04296112059999757,0.002608515473394042,0.0006604738427442592,0.060102210417848495,0.998188601279446
1317357642203481647,0,1317357642203481647,world,16.533838940318674,76.88989404588938,-0.04931640625,0.0028026539785130887,0.00019196654299126112,0.05572130519540047,0.9984424091688233
1317357642303501053,0,1317357642303501053,world,17.274785466259345,76.97029185900465,-0.04299926758000083,0.0020623877441821995,0.0033181566099602083,0.052411414908638626,0.9986179349384721
1317357642403639682,0,1317357642403639682,world,18.017638261662796,77.0492288065143,-0.03294372557999736,-4.082041181394948e-05,0.007306507538605807,0.04991904510968809,0.9987265402584529
1317357642513519120,0,1317357642513519120,world,18.83446728507988,77.13003843836486,-0.029525756829997363,-0.0005277584816130252,0.01002407005648172,0.04764954372728389,0.9988136765548765
1317357642613490198,0,1317357642613490198,world,19.57503598043695,77.19729476654902,-0.03569793700999924,0.00039820192152170697,0.009117819805285267,0.04596495580835619,0.9989013613139008
