%time field.header.seq field.header.stamp field.header.frame_id field.orientation.x field.orientation.y field.orientation.z field.orientation.w field.orientation_covariance0 field.orientation_covariance1 field.orientation_covariance2 field.orientation_covariance3 field.orientation_covariance4 field.orientation_covariance5 field.orientation_covariance6 field.orientation_covariance7 field.orientation_covariance8 field.angular_velocity.x field.angular_velocity.y field.angular_velocity.z field.angular_velocity_covariance0 field.angular_velocity_covariance1 field.angular_velocity_covariance2 field.angular_velocity_covariance3 field.angular_velocity_covariance4 field.angular_velocity_covariance5 field.angular_velocity_covariance6 field.angular_velocity_covariance7 field.angular_velocity_covariance8 field.linear_acceleration.x field.linear_acceleration.y field.linear_acceleration.z field.linear_acceleration_covariance0 field.linear_acceleration_covariance1 field.linear_acceleration_covariance2 field.linear_acceleration_covariance3 field.linear_acceleration_covariance4 field.linear_acceleration_covariance5 field.linear_acceleration_covariance6 field.linear_acceleration_covariance7 field.linear_acceleration_covariance8
1317379362901045083 0 1317379362901045083 imu_link 0.005810166555233786 0.003315908145573426 -0.22150403309146982 0.97513650841407 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0037701282776 -0.00212420037899 -0.00330558612405 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.33020567081952 -0.22072456539934 10.0000379199965 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363001049995 0 1317379363001049995 imu_link 0.005297126083277353 0.0032169130397325745 -0.221979750776505 0.9750315800890521 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00502584323108 -0.00216650696213 -0.00474421599392 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3713770996682 -0.18696542446437 9.96560558914645 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363101053953 0 1317379363101053953 imu_link 0.004783987575842487 0.0031184202332863835 -0.22245555270880576 0.9749261079626201 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00628155818456 -0.00220881354527 -0.0061828458638 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.41254852851687 -0.15320628352939 9.9311732582964 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363201059103 0 1317379363201059103 imu_link 0.004270751604433262 0.0030204299103059155 -0.2229314383176707 0.9748200918597772 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00753727313804 -0.00225112012841 -0.00762147573367 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.45371995736555 -0.11944714259441 9.89674092744635 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363301064014 0 1317379363301064014 imu_link 0.003757418740820655 0.0029229422542244965 -0.2234074070321321 0.9747135316061656 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0087929880915209 -0.0022934267115479 -0.0090601056035495 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.49489138621422 -0.085688001659439 9.8623085965963 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363391201972 0 1317379363391201972 imu_link 0.00331484048131517 0.002779908223358639 -0.22370356918841577 0.9746476271326047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0083800066267249 -0.0046286671698856 -0.0072867751867614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.55518416680885 -0.020116197381753 9.8175374310957 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363501072883 0 1317379363501072883 imu_link 0.002730464625399346 0.002729475673301299 -0.22435959149264775 0.9744987779524049 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.011304417998479 -0.0023780398778282 -0.011937365343301 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.57723424391157 -0.018169719789487 9.7934439348962 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363601013898 0 1317379363601013898 imu_link 0.0020441771669893515 0.0028265619324195535 -0.22569781928992028 0.9741911138247602 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.013218131558833 -0.0007720184508054 -0.025930176116316 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6049556031157 0.0070484522634816 9.8515697038537 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363711024999 0 1317379363711024999 imu_link 0.0015486036366767616 0.00283745749108273 -0.22765113842867743 0.9737373926443874 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.010015307830352 -0.0017254743796121 -0.034138137671273 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.62800697764489 -0.27530875498769 9.7527940296431 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363811176061 0 1317379363811176061 imu_link 0.0014375878454601588 0.0026544092927386206 -0.22951228683000247 0.9733010827316262 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.003045083726315 -0.0026470368250012 -0.037834688860998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.73372743727339 -0.23587017708818 9.8534476365968 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379363911164999 0 1317379363911164999 imu_link 0.0015243747033080214 0.0024040935608083134 -0.2318342292936053 0.9727511432754808 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0012056210713867 -0.0038985093968538 -0.047279959654734 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.82998443118582 -0.1943347355469 9.8601509709316 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364021085023 0 1317379364021085023 imu_link 0.00129233572724497 0.0025106973064866916 -0.23487085282453016 0.9720224836704555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0029117788729028 0.00054154845404796 -0.055923300973254 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.83134237022436 -0.30525021432088 9.8428933719024 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364120985984 0 1317379364120985984 imu_link 0.0014490929296630535 0.002769894755965777 -0.2377520806687771 0.9713208408916126 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00074731067004838 0.0053729741657719 -0.059007994763208 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.68403788227764 -0.36866897409586 9.8718759262893 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364230993986 0 1317379364230993986 imu_link 0.0013288022871240156 0.002496465431995446 -0.24082058793882746 0.9705655291476337 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00076671726295643 -0.0054868459400761 -0.057822081668334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8629535839124 -0.36334076724864 9.7715844167943 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364330990076 0 1317379364330990076 imu_link 0.0020757707904185997 0.0018605345167758858 -0.2438201716336232 0.9698164535062745 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.013757786841931 -0.0078287071362338 -0.061717621378739 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0146204698335 -0.46047734008923 9.778414859812 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364431184053 0 1317379364431184053 imu_link 0.0025282800489413856 0.001533272086218172 -0.24664967798106818 0.9691001977239192 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0087849813509572 -0.0052954194950364 -0.059250269935593 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1334051674074 -0.33288610991761 9.7438845767026 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364541043996 0 1317379364541043996 imu_link 0.001347152983003928 0.0009784834227924792 -0.2498165951198097 0.9682917414456124 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.020568948588645 -0.016246701343529 -0.059579308568913 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1075194075265 -0.0048337250855491 9.7024605174699 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364641007900 0 1317379364641007900 imu_link -0.0008949649403405429 -7.465749595383334e-06 -0.25283315334268525 0.967509480859393 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.035080817715525 -0.026228863896546 -0.06267893970934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3049912941449 -0.21818081781364 10.028635105073 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364750988006 0 1317379364750988006 imu_link 8.588781109015198e-05 -0.0005704686471500215 -0.2558797798100186 0.9667084387100295 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.019752133796022 -0.0084517822283006 -0.057373931307048 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3975266411443 -1.1140450282292 9.8890738007191 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364850994110 0 1317379364850994110 imu_link 0.003838969010788728 -0.00018214823274214362 -0.2580066446308891 0.9661354979842451 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.060952655610849 0.019203250711236 -0.046015692983486 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4953405156523 -0.57561295821836 9.9178863267694 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379364951062917 0 1317379364951062917 imu_link 0.0069976325566225486 0.0005173200003561194 -0.2602320912490897 0.965520597503101 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.051110933171012 0.029238957671629 -0.04714326544208 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4307640600229 0.19569244938028 10.108465104692 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365060981988 0 1317379365060981988 imu_link 0.007007194755356194 0.002799379518483148 -0.26256735818045557 0.9648841615002851 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0093952864274065 0.039219673054402 -0.042762890444683 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3780854975401 -0.055657730154065 9.6882022728372 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365160985946 0 1317379365160985946 imu_link 0.007875980603747243 0.0032952213439723585 -0.26370652443575476 0.964565176344159 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.018666493506152 0.019158730174005 -0.025676698903471 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3023201726694 -0.07091030688649 9.1828169218029 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365270961046 0 1317379365270961046 imu_link 0.009493555897399837 0.0010050442594213864 -0.26376491030264837 0.9645397526154613 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.045363561863064 -0.023060784358388 -0.0035748307748858 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4247001984436 -0.41712200224406 9.724456832008 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365370971918 0 1317379365370971918 imu_link 0.012241136534555629 -0.0005670443744164736 -0.26288756626306287 0.9647486514845738 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.057691573558266 -0.016927762343757 0.016784505897977 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4647203129918 -0.02817870966454 10.063320009968 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365470994949 0 1317379365470994949 imu_link 0.013546683100690793 -0.001354654475218496 -0.2606319089108558 0.9653422503680784 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.027509118974925 -0.012157854202346 0.042516922462717 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4684198635279 0.44269493694103 9.9936647159079 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365581047058 0 1317379365581047058 imu_link 0.01348668353684535 -0.0012160770495375905 -0.2568573271985594 0.9663544608414651 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00017384503038086 -0.00015022062042047 0.068738542634994 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.445234665311 0.68316610069294 9.9892291823854 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365680965900 0 1317379365680965900 imu_link 0.013600948568232062 -0.000405677277203368 -0.2525536206186431 0.9674872186940794 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00065839823107257 0.01126440022077 0.086451972428607 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.440171267629 0.63779629978095 9.8873927654844 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365790999889 0 1317379365790999889 imu_link 0.014003411560892375 0.0007595801828465133 -0.24758944643439615 0.9687635384947719 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0024238086307523 0.019935822066629 0.092156277122557 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2086814699316 0.72598804811132 9.9865876785307 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365891130924 0 1317379365891130924 imu_link 0.013846791025449178 0.002529506500656694 -0.24323982918638812 0.9698640386531183 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0097067109758813 0.031189828879184 0.088863881384343 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.81854933008546 0.80985095615642 9.8333466077978 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379365991208076 0 1317379365991208076 imu_link 0.013927373218864907 0.003733202918072204 -0.2395012259283458 0.9707889854391707 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0026411041656461 0.021235082195929 0.078065200997199 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.40634474589054 0.66289586693443 9.3834697557762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366100954055 0 1317379366100954055 imu_link 0.013441919861388993 0.0044516049249215105 -0.2358402003629604 0.9716886836311264 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.011706574348294 0.011379029617653 0.068588464997959 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10818327169545 0.64095326114651 9.6345386514896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366200953006 0 1317379366200953006 imu_link 0.012964202468894298 0.004895920058171867 -0.2331561874349755 0.9723405533463655 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.010336769849048 0.0068215604735611 0.056217844523016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.032844595609739 0.57681461536311 9.8945523663583 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366301018953 0 1317379366301018953 imu_link 0.01243154022755638 0.005097559886031372 -0.2306682803285541 0.9729396775448345 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0097238097566639 0.0011340646776174 0.053084481585378 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.10101152511572 0.45908306478183 9.8094650985152 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366411014080 0 1317379366411014080 imu_link 0.012235568937659775 0.005028893276579457 -0.22809057098240346 0.9735500462298308 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0015764618402979 -0.0029659813198358 0.049522518509176 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.16413466923734 0.35014797257793 9.8728533262206 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366510977029 0 1317379366510977029 imu_link 0.012204841590321187 0.005061749278713944 -0.22582489290040786 0.9740783019257303 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0018453331791337 -0.00098360962244951 0.047811145737377 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.1742353358576 0.46393336230698 9.8853233108918 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366620934009 0 1317379366620934009 imu_link 0.011773473632312525 0.005437266891083212 -0.2235512714131232 0.9746058949631693 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0098496497911036 0.0037432547237866 0.043152649092706 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.13527236286999 0.32898090039494 9.8090315363897 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366720974922 0 1317379366720974922 imu_link 0.011256697511670582 0.006012874609916112 -0.22187787526677447 0.9749909438385352 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.012783036069844 0.0067868327629405 0.035514101061014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.19470825096296 0.34139111285995 9.8296439260513 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366820951938 0 1317379366820951938 imu_link 0.010397344556422572 0.006622275158161286 -0.22057567272761797 0.9752919631057478 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.019953987109479 0.0067027098325551 0.028395640685478 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.24481061640598 0.29645483164038 9.769574113581 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379366931170940 0 1317379366931170940 imu_link 0.009565465404262013 0.007058738171308623 -0.21979015231456972 0.9754747382851937 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.014707120761049 0.0025535141043225 0.01591790549456 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.4314923646076 0.14487977394053 9.7250977870919 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367030919075 0 1317379367030919075 imu_link 0.009180212180051717 0.006863672122700656 -0.21939270996658516 0.9755692966277891 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0083360940667468 -0.0049200001045746 0.010076463673593 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.53116159580996 0.051353128321258 9.7960372693614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367141021966 0 1317379367141021966 imu_link 0.008039569262840631 0.00655837550322588 -0.2190249545528347 0.9756640929746033 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.019464567788463 -0.0090247609291993 0.0073285612263969 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6283601007624 0.11202065067535 9.7496845265509 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367240952968 0 1317379367240952968 imu_link 0.007039285276496073 0.0065738467424743706 -0.21883964720149796 0.9757132989841465 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.021311200588133 -0.0036888044732828 0.0053461238072344 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.76489981702352 0.14810558051354 9.8559269842195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367340971946 0 1317379367340971946 imu_link 0.006242310562778926 0.007127161202500681 -0.21851116976889595 0.975788453415114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.017193170695341 0.0053758370843272 0.0070482016734016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.9154827324639 -0.019330736339758 9.9951565675276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367450998067 0 1317379367450998067 imu_link 0.005425384231119106 0.007654083781512012 -0.21818460124888103 0.9758624185740924 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.016591236049203 0.006283324300824 0.0063643552229842 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0630943067796 0.050169460147043 9.9489753167088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367550960063 0 1317379367550960063 imu_link 0.004827273928297213 0.007940012972397006 -0.2180016726810939 0.9759041573477718 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.015798803124679 0.0021498221864281 0.0050566707102397 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.2111234605144 0.08509521484704 9.6091009180825 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367660957098 0 1317379367660957098 imu_link 0.0038236143692944764 0.00802537398008436 -0.2177486916184058 0.9759643849260623 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.017737833029972 -0.0015186932380185 0.0050737766481018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.2970595401798 0.056133575122978 9.7803607065838 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367760936021 0 1317379367760936021 imu_link 0.002960500933078223 0.008503802218120717 -0.21772854623525334 0.975967827818286 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.020071614822209 0.005480347677674 0.0010577036842965 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.4390875837961 0.10672217129169 9.9824601260115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317379367860981941 0 1317379367860981941 imu_link 0.0015711693246455794 0.00892037148054206 -0.21790362491671378 0.9759282599903328 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.027397612389494 0.0014745192252523 -0.0030654390030234 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.4337532635196 -0.047694752604725 9.7228946853286 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
